country,value,year
EGY,1.54E+00,1991
EGY,1.81E+00,1990
EGY,1.28E+00,1993
EGY,1.39E+00,1992
EGY,1.23E+00,1995
EGY,1.24E+00,1994
EGY,2.36E+00,1979
EGY,2.33E+00,1978
EGY,2.30E+00,1977
EGY,2.28E+00,1976
EGY,2.64E+00,1975
EGY,2.62E+00,1974
EGY,2.64E+00,1973
EGY,2.70E+00,1972
EGY,2.79E+00,1971
EGY,3.04E+00,1970
EGY,1.73E+00,2002
EGY,1.56E+00,1999
EGY,1.58E+00,2000
EGY,1.71E+00,2001
EGY,1.84E+00,2006
EGY,1.84E+00,2007
EGY,1.76E+00,2004
EGY,1.55E+00,1998
EGY,1.85E+00,2008
EGY,1.85E+00,2009
DEU,1.34E-01,2003
DEU,8.65E-02,1997
DEU,5.02E-01,1988
DEU,8.85E-01,1989
DEU,1.58E-01,1986
DEU,2.65E-01,1987
DEU,-3.82E-01,1984
DEU,-2.60E-01,1985
DEU,5.33E-01,1968
DEU,8.81E-01,1969
DEU,2.85E-01,1980
DEU,1.16E-01,1981
DEU,9.64E-01,1964
DEU,1.01E+00,1965
DEU,9.23E-01,1966
DEU,5.46E-01,1967
DEU,1.26E+00,1960
DEU,9.30E-01,1961
DEU,1.04E+00,1962
DEU,1.09E+00,1963
DEU,2.30E-01,1996
DEU,2.01E-01,2011
DEU,-2.85E-02,2010
DEU,2.87E-01,2012
DEU,2.18E-02,2005
DEU,-1.32E-01,1982
DEU,-2.99E-01,1983
DEU,7.75E-01,1991
DEU,9.73E-01,1990
DEU,7.03E-01,1993
DEU,8.06E-01,1992
DEU,3.40E-01,1995
DEU,3.93E-01,1994
DEU,1.22E-01,1979
DEU,-8.90E-03,1978
DEU,-1.48E-01,1977
DEU,-3.51E-01,1976
DEU,-2.94E-01,1975
DEU,1.18E-01,1974
DEU,3.94E-01,1973
DEU,5.58E-01,1972
DEU,2.63E-01,1971
DEU,4.21E-01,1970
DEU,2.47E-01,2002
DEU,4.74E-03,1999
DEU,7.55E-02,2000
DEU,2.47E-01,2001
DEU,1.25E-02,2006
DEU,-8.54E-03,2007
DEU,5.69E-02,2004
DEU,-4.47E-02,1998
DEU,-6.51E-02,2008
DEU,-1.29E-01,2009
HKG,-1.97E-01,2003
HKG,8.33E-01,1997
HKG,2.03E+00,1988
HKG,2.39E+00,1989
HKG,2.66E+00,1986
HKG,2.58E+00,1987
HKG,1.29E+00,1984
HKG,1.39E+00,1985
HKG,2.42E+00,1968
HKG,1.90E+00,1969
HKG,3.06E+00,1980
HKG,2.66E+00,1981
HKG,2.70E+00,1964
HKG,2.91E+00,1965
HKG,1.19E+00,1966
HKG,2.83E+00,1967
HKG,4.45E+00,1960
HKG,3.25E+00,1961
HKG,4.52E+00,1962
HKG,3.73E+00,1963
HKG,4.44E+00,1996
HKG,6.73E-01,2011
HKG,7.34E-01,2010
HKG,1.17E+00,2012
HKG,4.37E-01,2005
HKG,1.87E+00,1982
HKG,1.83E+00,1983
HKG,9.26E-01,1991
HKG,1.66E+00,1990
HKG,1.81E+00,1993
HKG,9.37E-01,1992
HKG,2.08E+00,1995
HKG,2.35E+00,1994
HKG,5.86E+00,1979
HKG,2.21E+00,1978
HKG,1.84E+00,1977
HKG,1.65E+00,1976
HKG,3.34E+00,1975
HKG,2.60E+00,1974
HKG,3.26E+00,1973
HKG,2.36E+00,1972
HKG,2.60E+00,1971
HKG,2.73E+00,1970
HKG,4.43E-01,2002
HKG,9.55E-01,1999
HKG,8.82E-01,2000
HKG,7.37E-01,2001
HKG,6.42E-01,2006
HKG,8.60E-01,2007
HKG,7.80E-01,2004
HKG,8.35E-01,1998
HKG,5.98E-01,2008
HKG,2.15E-01,2009
IND,2.68E+00,2003
IND,2.55E+00,1997
IND,3.08E+00,1988
IND,3.03E+00,1989
IND,3.16E+00,1986
IND,3.12E+00,1987
IND,3.26E+00,1984
IND,3.23E+00,1985
IND,3.19E+00,1968
IND,3.20E+00,1969
IND,3.85E+00,1980
IND,3.36E+00,1981
IND,3.00E+00,1964
IND,3.02E+00,1965
IND,3.16E+00,1966
IND,3.17E+00,1967
IND,2.34E+00,1960
IND,2.94E+00,1961
IND,2.96E+00,1962
IND,2.98E+00,1963
IND,2.59E+00,1996
IND,2.45E+00,2011
IND,2.39E+00,2010
IND,2.42E+00,2012
IND,2.55E+00,2005
IND,3.32E+00,1982
IND,3.29E+00,1983
IND,2.82E+00,1991
IND,2.98E+00,1990
IND,2.72E+00,1993
IND,2.76E+00,1992
IND,2.63E+00,1995
IND,2.67E+00,1994
IND,3.89E+00,1979
IND,3.93E+00,1978
IND,3.95E+00,1977
IND,3.97E+00,1976
IND,3.80E+00,1975
IND,3.80E+00,1974
IND,3.81E+00,1973
IND,3.82E+00,1972
IND,3.82E+00,1971
IND,3.22E+00,1970
IND,2.73E+00,2002
IND,2.47E+00,1999
IND,2.44E+00,2000
IND,2.77E+00,2001
IND,2.58E+00,2006
IND,2.51E+00,2007
IND,2.62E+00,2004
IND,2.51E+00,1998
IND,2.46E+00,2008
IND,2.42E+00,2009
IDN,3.22E+00,2003
IDN,4.93E+00,1997
IDN,5.06E+00,1988
IDN,4.91E+00,1989
IDN,5.41E+00,1986
IDN,5.23E+00,1987
IDN,5.36E+00,1984
IDN,5.19E+00,1985
IDN,4.14E+00,1968
IDN,4.11E+00,1969
IDN,4.88E+00,1980
IDN,5.84E+00,1981
IDN,4.05E+00,1964
IDN,4.06E+00,1965
IDN,4.16E+00,1966
IDN,4.16E+00,1967
IDN,3.95E+00,1960
IDN,4.05E+00,1961
IDN,4.05E+00,1962
IDN,4.05E+00,1963
IDN,5.09E+00,1996
IDN,2.80E+00,2011
IDN,2.94E+00,2010
IDN,2.74E+00,2012
IDN,3.16E+00,2005
IDN,5.68E+00,1982
IDN,5.53E+00,1983
IDN,4.95E+00,1991
IDN,4.78E+00,1990
IDN,4.67E+00,1993
IDN,4.81E+00,1992
IDN,4.41E+00,1995
IDN,4.54E+00,1994
IDN,4.97E+00,1979
IDN,5.06E+00,1978
IDN,5.17E+00,1977
IDN,5.27E+00,1976
IDN,4.80E+00,1975
IDN,4.88E+00,1974
IDN,4.96E+00,1973
IDN,5.05E+00,1972
IDN,5.13E+00,1971
IDN,4.07E+00,1970
IDN,3.26E+00,2002
IDN,4.66E+00,1999
IDN,4.56E+00,2000
IDN,3.30E+00,2001
IDN,3.15E+00,2006
IDN,3.11E+00,2007
IDN,3.19E+00,2004
IDN,4.79E+00,1998
IDN,3.07E+00,2008
IDN,3.01E+00,2009
JPN,1.99E+00,2003
JPN,4.24E-01,1997
JPN,5.89E-01,1988
JPN,5.72E-01,1989
JPN,7.73E-01,1986
JPN,6.55E-01,1987
JPN,7.75E-01,1984
JPN,7.51E-01,1985
JPN,1.48E+00,1968
JPN,3.20E+00,1969
JPN,9.05E-01,1980
JPN,8.80E-01,1981
JPN,2.42E+00,1964
JPN,2.44E+00,1965
JPN,2.09E+00,1966
JPN,2.09E+00,1967
JPN,2.43E+00,1960
JPN,4.05E+00,1961
JPN,2.35E+00,1962
JPN,2.42E+00,1963
JPN,4.19E-01,1996
JPN,9.42E-01,2011
JPN,9.29E-01,2010
JPN,4.50E-01,2012
JPN,1.73E+00,2005
JPN,8.19E-01,1982
JPN,8.22E-01,1983
JPN,4.85E-01,1991
JPN,5.04E-01,1990
JPN,4.21E-01,1993
JPN,4.23E-01,1992
JPN,5.55E-01,1995
JPN,5.15E-01,1994
JPN,9.63E-01,1979
JPN,1.03E+00,1978
JPN,1.08E+00,1977
JPN,8.61E-01,1976
JPN,2.62E+00,1975
JPN,2.94E+00,1974
JPN,1.87E+00,1973
JPN,2.45E+00,1972
JPN,2.35E+00,1971
JPN,2.25E+00,1970
JPN,2.05E+00,2002
JPN,3.51E-01,1999
JPN,3.35E-01,2000
JPN,2.07E+00,2001
JPN,1.04E+00,2006
JPN,1.06E+00,2007
JPN,1.78E+00,2004
JPN,4.14E-01,1998
JPN,9.82E-01,2008
JPN,9.09E-01,2009
KOR,9.25E-01,2003
KOR,1.29E+00,1997
KOR,3.54E+00,1988
KOR,3.48E+00,1989
KOR,3.65E+00,1986
KOR,3.60E+00,1987
KOR,3.85E+00,1984
KOR,3.53E+00,1985
KOR,6.81E+00,1968
KOR,6.55E+00,1969
KOR,4.67E+00,1980
KOR,4.39E+00,1981
KOR,5.53E+00,1964
KOR,5.37E+00,1965
KOR,7.42E+00,1966
KOR,7.10E+00,1967
KOR,5.58E+00,1960
KOR,5.86E+00,1961
KOR,5.92E+00,1962
KOR,5.72E+00,1963
KOR,1.31E+00,1996
KOR,1.07E+00,2011
KOR,8.46E-01,2010
KOR,7.72E-01,2012
KOR,6.31E-01,2005
KOR,4.30E+00,1982
KOR,4.16E+00,1983
KOR,2.11E+00,1991
KOR,3.61E+00,1990
KOR,2.05E+00,1993
KOR,2.08E+00,1992
KOR,2.56E+00,1995
