country,value,year
ARG,6.29E+01,2003
ARG,6.16E+01,1997
ARG,6.02E+01,1988
ARG,6.02E+01,1989
ARG,6.03E+01,1986
ARG,6.02E+01,1987
ARG,6.05E+01,1984
ARG,6.04E+01,1985
ARG,6.36E+01,1968
ARG,6.36E+01,1969
ARG,6.13E+01,1980
ARG,6.10E+01,1981
ARG,6.35E+01,1964
ARG,6.35E+01,1965
ARG,6.36E+01,1966
ARG,6.36E+01,1967
ARG,6.37E+01,1960
ARG,6.36E+01,1961
ARG,6.35E+01,1962
ARG,6.35E+01,1963
ARG,6.15E+01,1996
ARG,6.46E+01,2011
ARG,6.45E+01,2010
ARG,6.48E+01,2012
ARG,6.34E+01,2005
ARG,6.08E+01,1982
ARG,6.07E+01,1983
ARG,6.04E+01,1991
ARG,6.02E+01,1990
ARG,6.08E+01,1993
ARG,6.06E+01,1992
ARG,6.13E+01,1995
ARG,6.11E+01,1994
ARG,6.16E+01,1979
ARG,6.20E+01,1978
ARG,6.25E+01,1977
ARG,6.28E+01,1976
ARG,6.32E+01,1975
ARG,6.34E+01,1974
ARG,6.35E+01,1973
ARG,6.36E+01,1972
ARG,6.36E+01,1971
ARG,6.36E+01,1970
ARG,6.26E+01,2002
ARG,6.19E+01,1999
ARG,6.21E+01,2000
ARG,6.24E+01,2001
ARG,6.37E+01,2006
ARG,6.39E+01,2007
ARG,6.32E+01,2004
ARG,6.18E+01,1998
ARG,6.41E+01,2008
ARG,6.43E+01,2009
BRA,6.58E+01,2003
BRA,6.35E+01,1997
BRA,5.96E+01,1988
BRA,5.99E+01,1989
BRA,5.91E+01,1986
BRA,5.93E+01,1987
BRA,5.86E+01,1984
BRA,5.88E+01,1985
BRA,5.33E+01,1968
BRA,5.36E+01,1969
BRA,5.77E+01,1980
BRA,5.80E+01,1981
BRA,5.28E+01,1964
BRA,5.28E+01,1965
BRA,5.29E+01,1966
BRA,5.31E+01,1967
BRA,5.34E+01,1960
BRA,5.32E+01,1961
BRA,5.30E+01,1962
BRA,5.29E+01,1963
BRA,6.30E+01,1996
BRA,6.79E+01,2011
BRA,6.76E+01,2010
BRA,6.81E+01,2012
BRA,6.63E+01,2005
BRA,5.82E+01,1982
BRA,5.84E+01,1983
BRA,6.06E+01,1991
BRA,6.03E+01,1990
BRA,6.15E+01,1993
BRA,6.11E+01,1992
BRA,6.25E+01,1995
BRA,6.20E+01,1994
BRA,5.74E+01,1979
BRA,5.70E+01,1978
BRA,5.66E+01,1977
BRA,5.62E+01,1976
BRA,5.58E+01,1975
BRA,5.53E+01,1974
BRA,5.50E+01,1973
BRA,5.46E+01,1972
BRA,5.43E+01,1971
BRA,5.39E+01,1970
BRA,6.55E+01,2002
BRA,6.45E+01,1999
BRA,6.49E+01,2000
BRA,6.53E+01,2001
BRA,6.65E+01,2006
BRA,6.68E+01,2007
BRA,6.60E+01,2004
BRA,6.40E+01,1998
BRA,6.71E+01,2008
BRA,6.73E+01,2009
CHL,6.62E+01,2003
