indicator,value,year
SESECDURS,1,1963
SESECAGES,1,1963
AGSRFTOTLK2,1,1963
SPDYNTO65FEZS,7.459207459,1963
SPDYNTO65MAZS,9.6875,1963
ITMLTMAIN,0.306809978,1963
ITMLTMAINP2,0.642655694,1963
SPURBTOTL,2.488387525,1963
SPURBTOTLINZS,3.731343284,1963
SPURBGROW,39.26380368,1963
NYADJDNGYCD,0.027238243,1964
NYADJDMINCD,0.069037406,1964
SPADOTFRT,96.18320611,1964
SPPOPDPND,97.47292419,1964
SPPOPDPNDOL,14.8,1964
SPPOPDPNDYG,97.97979798,1964
SPDYNCBRTIN,93.80952381,1964
AGPRDCROPXD,2.50501002,1964
SPDYNCDRTIN,82.45614035,1964
SPDYNTFRTIN,98.20359281,1964
AGPRDFOODXD,1.611278953,1964
AGLNDTOTLK2,0,1964
SPDYNLE00FEIN,10.98901099,1964
SPDYNLE00MAIN,13.63636364,1964
SPDYNLE00IN,12.19512195,1964
AGPRDLVSKXD,0.238652033,1964
ITCELSETS,0,1964
ITCELSETSP2,0,1964
SPPOPTOTL,4.935064935,1964
SPPOP0014TOZS,99.15254237,1964
SPPOP1564TOZS,2,1964
SPPOP65UPTOZS,6.280193237,1964
ENPOPDNST,4.935341919,1964
SPPOPGROW,74.52830189,1964
ENURBLCTY,2.165354331,1964
ENURBLCTYURZS,5.396825397,1964
SPPOPTOTLFEZS,50,1964
SEPRMDURS,1,1964
SEPRMAGES,1,1964
SPRURTOTL,5.957446809,1964
SPRURTOTLZS,94.7761194,1964
SESECDURS,1,1964
SESECAGES,1,1964
AGSRFTOTLK2,1,1964
SPDYNTO65FEZS,10.25641026,1964
SPDYNTO65MAZS,13.125,1964
ITMLTMAIN,0.437154087,1964
ITMLTMAINP2,0.896943918,1964
SPURBTOTL,3.384207034,1964
SPURBTOTLINZS,5.223880597,1964
SPURBGROW,40.49079755,1964
NYADJDNGYCD,0.042545308,1965
NYADJDMINCD,0.091359165,1965
SPADOTFRT,97.45547074,1965
SPPOPDPND,99.27797834,1965
SPPOPDPNDOL,18,1965
SPPOPDPNDYG,99.66329966,1965
SPDYNCBRTIN,91.9047619,1965
AGPRDCROPXD,0.300601202,1965
SPDYNCDRTIN,78.24561404,1965
SPDYNTFRTIN,97.30538922,1965
AGPRDFOODXD,0,1965
AGLNDTOTLK2,0,1965
SPDYNLE00FEIN,13.91941392,1965
SPDYNLE00MAIN,16.81818182,1965
SPDYNLE00IN,15.04065041,1965
AGPRDLVSKXD,0.334300497,1965
ITCELSETS,0,1965
ITCELSETSP2,0,1965
SPPOPTOTL,6.233766234,1965
SPPOP0014TOZS,100,1965
SPPOP1564TOZS,1,1965
SPPOP65UPTOZS,7.729468599,1965
ENPOPDNST,6.089973394,1965
SPPOPGROW,77.35849057,1965
ENURBLCTY,2.80511811,1965
ENURBLCTYURZS,6.666666667,1965
SPPOPTOTLFEZS,50,1965
SEPRMDURS,1,1965
SEPRMAGES,1,1965
SPRURTOTL,7.446808511,1965
SPRURTOTLZS,93.28358209,1965
SESECDURS,1,1965
SESECAGES,1,1965
AGSRFTOTLK2,1,1965
SPDYNTO65FEZS,13.28671329,1965
SPDYNTO65MAZS,16.5625,1965
ITMLTMAIN,0.583540547,1965
ITMLTMAINP2,1.197466365,1965
SPURBTOTL,4.280026543,1965
SPURBTOTLINZS,6.71641791,1965
SPURBGROW,41.71779141,1965
NYADJDNGYCD,0.064374786,1966
NYADJDMINCD,0.116168804,1966
SPADOTFRT,97.45547074,1966
SPPOPDPND,100,1966
SPPOPDPNDOL,19.6,1966
SPPOPDPNDYG,100,1966
SPDYNCBRTIN,90.47619048,1966
AGPRDCROPXD,0,1966
SPDYNCDRTIN,74.03508772,1966
SPDYNTFRTIN,96.40718563,1966
AGPRDFOODXD,0,1966
AGLNDTOTLK2,0,1966
SPDYNLE00FEIN,16.84981685,1966
SPDYNLE00MAIN,20.45454545,1966
SPDYNLE00IN,18.29268293,1966
AGPRDLVSKXD,0.621245889,1966
ITCELSETS,0,1966
ITCELSETSP2,0,1966
SPPOPTOTL,7.662337662,1966
SPPOP0014TOZS,100,1966
SPPOP1564TOZS,0,1966
SPPOP65UPTOZS,8.695652174,1966
ENPOPDNST,7.629482027,1966
SPPOPGROW,80.18867925,1966
ENURBLCTY,3.395669291,1966
ENURBLCTYURZS,7.936507937,1966
SPPOPTOTLFEZS,0,1966
SEPRMDURS,1,1966
SEPRMAGES,1,1966
SPRURTOTL,9.14893617,1966
SPRURTOTLZS,91.79104478,1966
SESECDURS,1,1966
SESECAGES,1,1966
AGSRFTOTLK2,1,1966
SPDYNTO65FEZS,16.08391608,1966
SPDYNTO65MAZS,19.6875,1966
ITMLTMAIN,0.703858186,1966
ITMLTMAINP2,1.405520366,1966
SPURBTOTL,5.275381553,1966
SPURBTOTLINZS,8.208955224,1966
SPURBGROW,50.30674847,1966
NYADJDNGYCD,0.09550591,1967
NYADJDMINCD,0.143743609,1967
SPADOTFRT,98.72773537,1967
SPPOPDPND,99.63898917,1967
SPPOPDPNDOL,20.4,1967
SPPOPDPNDYG,99.32659933,1967
SPDYNCBRTIN,88.57142857,1967
AGPRDCROPXD,2.705410822,1967
SPDYNCDRTIN,69.8245614,1967
SPDYNTFRTIN,94.91017964,1967
AGPRDFOODXD,1.913393756,1967
AGLNDTOTLK2,0,1967
SPDYNLE00FEIN,19.78021978,1967
SPDYNLE00MAIN,23.63636364,1967
SPDYNLE00IN,21.54471545,1967
AGPRDLVSKXD,1.099488209,1967
ITCELSETS,0,1967
ITCELSETSP2,0,1967
SPPOPTOTL,9.090909091,1967
SPPOP0014TOZS,100,1967
SPPOP1564TOZS,1,1967
SPPOP65UPTOZS,9.661835749,1967
ENPOPDNST,9.16899066,1967
SPPOPGROW,82.0754717,1967
ENURBLCTY,4.035433071,1967
ENURBLCTYURZS,8.888888889,1967
SPPOPTOTLFEZS,0,1967
SEPRMDURS,1,1967
SEPRMAGES,1,1967
SPRURTOTL,10.85106383,1967
SPRURTOTLZS,90.29850746,1967
SESECDURS,1,1967
SESECAGES,1,1967
AGSRFTOTLK2,1,1967
SPDYNTO65FEZS,18.88111888,1967
SPDYNTO65MAZS,23.125,1967
ITMLTMAIN,0.832197,1967
ITMLTMAINP2,1.613574368,1967
SPURBTOTL,6.337093563,1967
SPURBTOTLINZS,9.701492537,1967
SPURBGROW,50.9202454,1967
NYADJDNGYCD,0.139902154,1968
NYADJDMINCD,0.174391773,1968
SPADOTFRT,98.72773537,1968
SPPOPDPND,98.19494585,1968
SPPOPDPNDOL,20.8,1968
SPPOPDPNDYG,98.31649832,1968
SPDYNCBRTIN,86.66666667,1968
AGPRDCROPXD,4.509018036,1968
SPDYNCDRTIN,66.31578947,1968
SPDYNTFRTIN,93.11377246,1968
AGPRDFOODXD,3.826787513,1968
AGLNDTOTLK2,0,1968
SPDYNLE00FEIN,22.71062271,1968
SPDYNLE00MAIN,26.81818182,1968
SPDYNLE00IN,24.3902439,1968
AGPRDLVSKXD,2.247269777,1968
ITCELSETS,0,1968
ITCELSETSP2,0,1968
SPPOPTOTL,10.51948052,1968
SPPOP0014TOZS,99.15254237,1968
SPPOP1564TOZS,2,1968
SPPOP65UPTOZS,10.14492754,1968
ENPOPDNST,10.70849929,1968
SPPOPGROW,84.90566038,1968
ENURBLCTY,4.724409449,1968
ENURBLCTYURZS,10.15873016,1968
SPPOPTOTLFEZS,0,1968
SEPRMDURS,1,1968
SEPRMAGES,1,1968
SPRURTOTL,12.55319149,1968
SPRURTOTLZS,88.80597015,1968
SESECDURS,1,1968
SESECAGES,1,1968
AGSRFTOTLK2,1,1968
SPDYNTO65FEZS,22.14452214,1968
SPDYNTO65MAZS,26.5625,1968
ITMLTMAIN,0.974572872,1968
ITMLTMAINP2,1.844745481,1968
SPURBTOTL,7.431984074,1968
SPURBTOTLINZS,11.19402985,1968
SPURBGROW,52.14723926,1968
NYADJDNGYCD,0.203215849,1969
NYADJDMINCD,0.20845584,1969
SPADOTFRT,98.72773537,1969
SPPOPDPND,96.75090253,1969
SPPOPDPNDOL,21.2,1969
SPPOPDPNDYG,96.63299663,1969
SPDYNCBRTIN,84.76190476,1969
AGPRDCROPXD,5.811623246,1969
SPDYNCDRTIN,62.80701754,1969
SPDYNTFRTIN,91.01796407,1969
AGPRDFOODXD,5.035246727,1969
AGLNDTOTLK2,0,1969
SPDYNLE00FEIN,25.27472527,1969
SPDYNLE00MAIN,30,1969
SPDYNLE00IN,27.23577236,1969
AGPRDLVSKXD,2.725512097,1969
ITCELSETS,0,1969
ITCELSETSP2,0,1969
SPPOPTOTL,12.07792208,1969
SPPOP0014TOZS,97.45762712,1969
SPPOP1564TOZS,3,1969
SPPOP65UPTOZS,10.62801932,1969
ENPOPDNST,12.24800793,1969
SPPOPGROW,86.79245283,1969
ENURBLCTY,5.413385827,1969
ENURBLCTYURZS,11.11111111,1969
SPPOPTOTLFEZS,0,1969
SEPRMDURS,1,1969
SEPRMAGES,1,1969
SPRURTOTL,14.46808511,1969
SPRURTOTLZS,87.31343284,1969
SESECDURS,1,1969
SESECAGES,1,1969
AGSRFTOTLK2,1,1969
SPDYNTO65FEZS,25.17482517,1969
SPDYNTO65MAZS,29.6875,1969
ITMLTMAIN,1.130985803,1969
ITMLTMAINP2,2.099033705,1969
SPURBTOTL,8.427339084,1969
SPURBTOTLINZS,12.68656716,1969
SPURBGROW,52.7607362,1969
NYADJDNGYCD,0.293507814,1970
NYADJDMINCD,0.246316528,1970
SPADOTFRT,98.72773537,1970
SPPOPDPND,94.94584838,1970
SPPOPDPNDOL,22.4,1970
SPPOPDPNDYG,94.94949495,1970
SPDYNCBRTIN,82.38095238,1970
AGPRDCROPXD,8.316633267,1970
SPDYNCDRTIN,59.29824561,1970
SPDYNTFRTIN,88.62275449,1970
AGPRDFOODXD,6.948640483,1970
AGLNDTOTLK2,0,1970
SPDYNLE00FEIN,28.20512821,1970
SPDYNLE00MAIN,32.72727273,1970
SPDYNLE00IN,30.08130081,1970
AGPRDLVSKXD,2.438566705,1970
ITCELSETS,0,1970
ITCELSETSP2,0,1970
SPPOPTOTL,13.63636364,1970
SPPOP0014TOZS,95.76271186,1970
SPPOP1564TOZS,5,1970
SPPOP65UPTOZS,12.07729469,1970
ENPOPDNST,13.78751656,1970
SPPOPGROW,88.67924528,1970
ENURBLCTY,6.151574803,1970
ENURBLCTYURZS,12.38095238,1970
SPPOPTOTLFEZS,0,1970
SEPRMDURS,1,1970
SEPRMAGES,1,1970
SPRURTOTL,16.17021277,1970
SPRURTOTLZS,85.82089552,1970
SESECDURS,1,1970
SESECAGES,1,1970
AGSRFTOTLK2,1,1970
SPDYNTO65FEZS,28.20512821,1970
SPDYNTO65MAZS,32.8125,1970
ITMLTMAIN,1.30143579,1970
ITMLTMAINP2,2.37643904,1970
SPURBTOTL,9.754479098,1970
SPURBTOTLINZS,14.17910448,1970
SPURBGROW,53.98773006,1970
NYADJDNGYCD,0.422273615,1971
NYADJDMINCD,0.288396993,1971
SPADOTFRT,100,1971
SPPOPDPND,93.14079422,1971
SPPOPDPNDOL,24,1971
SPPOPDPNDYG,93.26599327,1971
SPDYNCBRTIN,80.47619048,1971
AGPRDCROPXD,8.917835671,1971
SPDYNCDRTIN,55.78947368,1971
SPDYNTFRTIN,86.22754491,1971
AGPRDFOODXD,7.351460222,1971
AGLNDTOTLK2,0,1971
SPDYNLE00FEIN,31.13553114,1971
SPDYNLE00MAIN,35.90909091,1971
SPDYNLE00IN,33.33333333,1971
AGPRDLVSKXD,3.96894213,1971
ITCELSETS,0,1971
ITCELSETSP2,0,1971
SPPOPTOTL,15.32467532,1971
SPPOP0014TOZS,94.91525424,1971
SPPOP1564TOZS,6,1971
SPPOP65UPTOZS,13.52657005,1971
ENPOPDNST,15.32702519,1971
SPPOPGROW,91.50943396,1971
ENURBLCTY,6.938976378,1971
ENURBLCTYURZS,13.01587302,1971
SPPOPTOTLFEZS,0,1971
SEPRMDURS,1,1971
SEPRMAGES,1,1971
SPRURTOTL,18.08510638,1971
SPRURTOTLZS,83.58208955,1971
SESECDURS,1,1971
SESECAGES,1,1971
AGSRFTOTLK2,1,1971
SPDYNTO65FEZS,31.23543124,1971
SPDYNTO65MAZS,35.9375,1971
ITMLTMAIN,1.459854015,1971
ITMLTMAINP2,2.630727264,1971
SPURBTOTL,11.08161911,1971
SPURBTOTLINZS,16.41791045,1971
SPURBGROW,90.79754601,1971
NYADJDNGYCD,0.4561441,1972
NYADJDMINCD,0.282693694,1972
SPADOTFRT,100,1972
SPPOPDPND,91.33574007,1972
SPPOPDPNDOL,26,1972
SPPOPDPNDYG,91.24579125,1972
SPDYNCBRTIN,78.57142857,1972
AGPRDCROPXD,6.513026052,1972
SPDYNCDRTIN,52.28070175,1972
SPDYNTFRTIN,83.53293413,1972
AGPRDFOODXD,5.740181269,1972
AGLNDTOTLK2,0,1972
SPDYNLE00FEIN,34.06593407,1972
SPDYNLE00MAIN,38.63636364,1972
SPDYNLE00IN,36.17886179,1972
AGPRDLVSKXD,4.255887522,1972
ITCELSETS,0,1972
ITCELSETSP2,0,1972
SPPOPTOTL,17.01298701,1972
SPPOP0014TOZS,93.22033898,1972
SPPOP1564TOZS,8,1972
SPPOP65UPTOZS,14.97584541,1972
ENPOPDNST,16.86653382,1972
SPPOPGROW,92.45283019,1972
ENURBLCTY,7.775590551,1972
ENURBLCTYURZS,13.65079365,1972
SPPOPTOTLFEZS,0,1972
SEPRMDURS,1,1972
SEPRMAGES,1,1972
SPRURTOTL,19.78723404,1972
SPRURTOTLZS,81.34328358,1972
SESECDURS,1,1972
SESECAGES,1,1972
AGSRFTOTLK2,1,1972
SPDYNTO65FEZS,34.26573427,1972
SPDYNTO65MAZS,39.0625,1972
ITMLTMAIN,1.640330472,1972
ITMLTMAINP2,2.885015488,1972
SPURBTOTL,12.40875912,1972
SPURBTOTLINZS,18.65671642,1972
SPURBGROW,90.79754601,1972
NYADJDNGYCD,0.507204872,1973
NYADJDMINCD,0.296100387,1973
SPADOTFRT,100,1973
SPPOPDPND,89.53068592,1973
SPPOPDPNDOL,28,1973
SPPOPDPNDYG,89.56228956,1973
SPDYNCBRTIN,77.14285714,1973
AGPRDCROPXD,10.12024048,1973
SPDYNCDRTIN,48.77192982,1973
SPDYNTFRTIN,81.13772455,1973
AGPRDFOODXD,8.761329305,1973
AGLNDTOTLK2,0,1973
SPDYNLE00FEIN,36.996337,1973
SPDYNLE00MAIN,41.81818182,1973
SPDYNLE00IN,39.02439024,1973
AGPRDLVSKXD,4.92542677,1973
ITCELSETS,0,1973
ITCELSETSP2,0,1973
SPPOPTOTL,18.7012987,1973
SPPOP0014TOZS,90.6779661,1973
SPPOP1564TOZS,9,1973
SPPOP65UPTOZS,16.90821256,1973
ENPOPDNST,18.79091962,1973
SPPOPGROW,94.33962264,1973
ENURBLCTY,8.661417323,1973
ENURBLCTYURZS,14.28571429,1973
SPPOPTOTLFEZS,0,1973
SEPRMDURS,1,1973
SEPRMAGES,1,1973
SPRURTOTL,21.70212766,1973
SPRURTOTLZS,79.10447761,1973
SESECDURS,1,1973
SESECAGES,1,1973
AGSRFTOTLK2,1,1973
SPDYNTO65FEZS,37.52913753,1973
SPDYNTO65MAZS,42.1875,1973
ITMLTMAIN,1.84085987,1973
ITMLTMAINP2,3.139303713,1973
SPURBTOTL,14.06768414,1973
SPURBTOTLINZS,20.89552239,1973
SPURBGROW,90.18404908,1973
NYADJDNGYCD,1.892888589,1974
NYADJDMINCD,0.49301119,1974
SPADOTFRT,100,1974
SPPOPDPND,87.36462094,1974
SPPOPDPNDOL,30.4,1974
SPPOPDPNDYG,87.54208754,1974
SPDYNCBRTIN,75.23809524,1974
AGPRDCROPXD,8.116232465,1974
SPDYNCDRTIN,45.26315789,1974
SPDYNTFRTIN,78.74251497,1974
AGPRDFOODXD,7.452165156,1974
AGLNDTOTLK2,0,1974
SPDYNLE00FEIN,40.29304029,1974
SPDYNLE00MAIN,44.54545455,1974
SPDYNLE00IN,42.27642276,1974
AGPRDLVSKXD,6.168856802,1974
ITCELSETS,0,1974
ITCELSETSP2,0,1974
SPPOPTOTL,20.51948052,1974
SPPOP0014TOZS,88.98305085,1974
SPPOP1564TOZS,11,1974
SPPOP65UPTOZS,18.84057971,1974
ENPOPDNST,20.33042825,1974
SPPOPGROW,96.22641509,1974
ENURBLCTY,9.596456693,1974
ENURBLCTYURZS,15.23809524,1974
SPPOPTOTLFEZS,0,1974
SEPRMDURS,1,1974
SEPRMAGES,1,1974
SPRURTOTL,23.61702128,1974
