indicator,value,year
AGLNDTOTLK2,1,1976
SPDYNLE00FEIN,25.89285714,1976
SPDYNLE00MAIN,14.65517241,1976
SPDYNLE00IN,20.1754386,1976
AGPRDLVSKXD,60.18126444,1976
ITCELSETS,0,1976
ITCELSETSP2,0,1976
SPPOPTOTL,56.70103093,1976
SPPOP0014TOZS,77.22772277,1976
SPPOP1564TOZS,11.94029851,1976
SPPOP65UPTOZS,37.5,1976
ENPOPDNST,54.65234816,1976
SPPOPGROW,0,1976
ENURBLCTY,18.60465116,1976
ENURBLCTYURZS,15.05376344,1976
SPPOPTOTLFEZS,57.69230769,1976
SEPRMDURS,1,1976
SEPRMAGES,1,1976
SPRURTOTL,53.84615385,1976
SPRURTOTLZS,52,1976
SESECDURS,1,1976
SESECAGES,1,1976
AGSRFTOTLK2,1,1976
SPDYNTO65FEZS,31.96721311,1976
SPDYNTO65MAZS,18.6440678,1976
ITMLTMAIN,21.28732067,1976
ITMLTMAINP2,22.07163601,1976
SPURBTOTL,57.64705882,1976
SPURBTOTLINZS,48,1976
SPURBGROW,1.887941535,1976
NYADJDNGYCD,26.16192181,1977
NYADJDMINCD,10.44063647,1977
SPADOTFRT,55.66613888,1977
SPPOPDPND,80.92105263,1977
SPPOPDPNDOL,45.63758389,1977
SPPOPDPNDYG,69.04761905,1977
SPDYNCBRTIN,22,1977
AGPRDCROPXD,55.67420476,1977
SPDYNCDRTIN,71.42857143,1977
SPDYNTFRTIN,12.30769231,1977
AGPRDFOODXD,61.16324802,1977
AGLNDTOTLK2,1,1977
SPDYNLE00FEIN,28.57142857,1977
SPDYNLE00MAIN,17.24137931,1977
SPDYNLE00IN,22.80701754,1977
AGPRDLVSKXD,60.18126444,1977
ITCELSETS,0,1977
ITCELSETSP2,0,1977
SPPOPTOTL,55.67010309,1977
SPPOP0014TOZS,71.28712871,1977
SPPOP1564TOZS,17.91044776,1977
SPPOP65UPTOZS,40.625,1977
ENPOPDNST,54.65234816,1977
SPPOPGROW,14.98154982,1977
ENURBLCTY,13.95348837,1977
ENURBLCTYURZS,12.90322581,1977
SPPOPTOTLFEZS,57.69230769,1977
SEPRMDURS,1,1977
SEPRMAGES,1,1977
SPRURTOTL,46.15384615,1977
SPRURTOTLZS,48,1977
SESECDURS,1,1977
SESECAGES,1,1977
AGSRFTOTLK2,1,1977
SPDYNTO65FEZS,35.24590164,1977
SPDYNTO65MAZS,20.33898305,1977
ITMLTMAIN,24.19542458,1977
ITMLTMAINP2,25.13714101,1977
SPURBTOTL,56.47058824,1977
SPURBTOTLINZS,52,1977
SPURBGROW,14.25091352,1977
NYADJDNGYCD,28.75652485,1978
NYADJDMINCD,10.24479804,1978
SPADOTFRT,52.49943452,1978
SPPOPDPND,74.34210526,1978
SPPOPDPNDOL,46.30872483,1978
SPPOPDPNDYG,61.9047619,1978
SPDYNCBRTIN,23,1978
AGPRDCROPXD,64.41150094,1978
SPDYNCDRTIN,82.14285714,1978
SPDYNTFRTIN,10.76923077,1978
AGPRDFOODXD,71.23981069,1978
AGLNDTOTLK2,1,1978
SPDYNLE00FEIN,30.35714286,1978
SPDYNLE00MAIN,18.96551724,1978
SPDYNLE00IN,24.56140351,1978
AGPRDLVSKXD,68.14501155,1978
ITCELSETS,0,1978
ITCELSETSP2,0,1978
