indicator,value,year
SPDYNCDRTIN,0.71942446,1965
SPDYNTFRTIN,71.11111111,1965
AGPRDFOODXD,21.8271917,1965
AGLNDTOTLK2,1,1965
SPDYNLE00FEIN,40.81632653,1965
SPDYNLE00MAIN,80.55555556,1965
SPDYNLE00IN,64,1965
AGPRDLVSKXD,28.86880445,1965
ITCELSETS,0,1965
ITCELSETSP2,0,1965
SPPOPTOTL,24.13793103,1965
SPPOP0014TOZS,92.5,1965
SPPOP1564TOZS,7.865168539,1965
SPPOP65UPTOZS,7.512953368,1965
ENPOPDNST,23.634735,1965
SPPOPGROW,81.90954774,1965
ENURBLCTY,10.15801354,1965
ENURBLCTYURZS,39.13043478,1965
SPPOPTOTLFEZS,75,1965
SEPRMDURS,0,1965
SEPRMAGES,1,1965
SPRURTOTL,86.1878453,1965
SPRURTOTLZS,77.6119403,1965
SESECDURS,1,1965
SESECAGES,0,1965
AGSRFTOTLK2,1,1965
SPDYNTO65FEZS,70.37037037,1965
SPDYNTO65MAZS,98.22485207,1965
ITMLTMAIN,1.673835508,1965
ITMLTMAINP2,1.841058312,1965
SPURBTOTL,20.85201794,1965
SPURBTOTLINZS,22.3880597,1965
SPURBGROW,84.33889602,1965
NYADJDNGYCD,3.37E-08,1966
NYADJDMINCD,0,1966
SPADOTFRT,1.968503937,1966
SPPOPDPND,86.2244898,1966
SPPOPDPNDOL,10.38696538,1966
SPPOPDPNDYG,87.90035587,1966
SPDYNCBRTIN,53.8961039,1966
AGPRDCROPXD,32.71186441,1966
SPDYNCDRTIN,1.798561151,1966
SPDYNTFRTIN,68.88888889,1966
AGPRDFOODXD,21.02619384,1966
AGLNDTOTLK2,1,1966
SPDYNLE00FEIN,44.89795918,1966
SPDYNLE00MAIN,80.55555556,1966
SPDYNLE00IN,66,1966
AGPRDLVSKXD,20.1646423,1966
ITCELSETS,0,1966
ITCELSETSP2,0,1966
SPPOPTOTL,24.13793103,1966
SPPOP0014TOZS,89.375,1966
SPPOP1564TOZS,12.35955056,1966
SPPOP65UPTOZS,9.715025907,1966
ENPOPDNST,26.48418518,1966
SPPOPGROW,54.72361809,1966
ENURBLCTY,12.41534989,1966
ENURBLCTYURZS,36.41304348,1966
SPPOPTOTLFEZS,70,1966
SEPRMDURS,0,1966
SEPRMAGES,1,1966
SPRURTOTL,81.7679558,1966
SPRURTOTLZS,73.6318408,1966
SESECDURS,1,1966
SESECAGES,0,1966
AGSRFTOTLK2,1,1966
SPDYNTO65FEZS,77.77777778,1966
SPDYNTO65MAZS,97.04142012,1966
ITMLTMAIN,2.164215198,1966
ITMLTMAINP2,2.371273957,1966
SPURBTOTL,24.21524664,1966
SPURBTOTLINZS,26.3681592,1966
SPURBGROW,68.67779204,1966
NYADJDNGYCD,4.78E-08,1967
NYADJDMINCD,0,1967
SPADOTFRT,0.393700787,1967
SPPOPDPND,80.6122449,1967
SPPOPDPNDOL,13.44195519,1967
SPPOPDPNDYG,83.27402135,1967
SPDYNCBRTIN,48.05194805,1967
AGPRDCROPXD,48.98305085,1967
SPDYNCDRTIN,3.237410072,1967
SPDYNTFRTIN,64.44444444,1967
AGPRDFOODXD,24.63068422,1967
AGLNDTOTLK2,1,1967
SPDYNLE00FEIN,48.97959184,1967
SPDYNLE00MAIN,80.55555556,1967
SPDYNLE00IN,68,1967
AGPRDLVSKXD,7.543607192,1967
ITCELSETS,0,1967
ITCELSETSP2,0,1967
SPPOPTOTL,27.5862069,1967
SPPOP0014TOZS,85,1967
SPPOP1564TOZS,16.85393258,1967
SPPOP65UPTOZS,12.30569948,1967
ENPOPDNST,28.76374533,1967
SPPOPGROW,54.72361809,1967
ENURBLCTY,14.4469526,1967
ENURBLCTYURZS,33.15217391,1967
SPPOPTOTLFEZS,70,1967
SEPRMDURS,0,1967
SEPRMAGES,1,1967
SPRURTOTL,77.3480663,1967
SPRURTOTLZS,69.15422886,1967
SESECDURS,1,1967
SESECAGES,0,1967
AGSRFTOTLK2,1,1967
SPDYNTO65FEZS,83.33333333,1967
SPDYNTO65MAZS,96.44970414,1967
ITMLTMAIN,2.724426456,1967
ITMLTMAINP2,2.973223846,1967
SPURBTOTL,27.80269058,1967
SPURBTOTLINZS,30.84577114,1967
SPURBGROW,67.90757381,1967
NYADJDNGYCD,6.67E-08,1968
NYADJDMINCD,0,1968
SPADOTFRT,4.724409449,1968
SPPOPDPND,75,1968
SPPOPDPNDOL,15.47861507,1968
SPPOPDPNDYG,77.93594306,1968
SPDYNCBRTIN,44.15584416,1968
AGPRDCROPXD,0,1968
SPDYNCDRTIN,5.035971223,1968
SPDYNTFRTIN,60.74074074,1968
AGPRDFOODXD,0,1968
AGLNDTOTLK2,1,1968
SPDYNLE00FEIN,51.02040816,1968
SPDYNLE00MAIN,79.16666667,1968
SPDYNLE00IN,68,1968
AGPRDLVSKXD,7.83374593,1968
ITCELSETS,0,1968
ITCELSETSP2,0,1968
SPPOPTOTL,31.03448276,1968
SPPOP0014TOZS,80.625,1968
SPPOP1564TOZS,22.47191011,1968
SPPOP65UPTOZS,15.15544041,1968
ENPOPDNST,31.61319552,1968
SPPOPGROW,54.72361809,1968
ENURBLCTY,16.70428894,1968
ENURBLCTYURZS,30.43478261,1968
SPPOPTOTLFEZS,65,1968
SEPRMDURS,0,1968
SEPRMAGES,1,1968
SPRURTOTL,72.9281768,1968
SPRURTOTLZS,64.67661692,1968
SESECDURS,1,1968
SESECAGES,0,1968
AGSRFTOTLK2,1,1968
SPDYNTO65FEZS,83.33333333,1968
SPDYNTO65MAZS,94.08284024,1968
ITMLTMAIN,3.364413511,1968
ITMLTMAINP2,3.656613095,1968
SPURBTOTL,31.16591928,1968
SPURBTOTLINZS,35.32338308,1968
SPURBGROW,67.39409499,1968
NYADJDNGYCD,9.22E-08,1969
NYADJDMINCD,0,1969
SPADOTFRT,9.448818898,1969
SPPOPDPND,68.87755102,1969
SPPOPDPNDOL,18.53360489,1969
SPPOPDPNDYG,72.95373665,1969
SPDYNCBRTIN,42.20779221,1969
AGPRDCROPXD,14.40677966,1969
SPDYNCDRTIN,7.074340528,1969
SPDYNTFRTIN,59.25925926,1969
AGPRDFOODXD,3.003741978,1969
AGLNDTOTLK2,1,1969
SPDYNLE00FEIN,53.06122449,1969
SPDYNLE00MAIN,77.77777778,1969
SPDYNLE00IN,68,1969
AGPRDLVSKXD,1.015485584,1969
ITCELSETS,0,1969
ITCELSETSP2,0,1969
SPPOPTOTL,34.48275862,1969
SPPOP0014TOZS,76.25,1969
SPPOP1564TOZS,28.08988764,1969
SPPOP65UPTOZS,18.13471503,1969
ENPOPDNST,33.89275567,1969
SPPOPGROW,54.72361809,1969
ENURBLCTY,18.96162528,1969
ENURBLCTYURZS,27.7173913,1969
SPPOPTOTLFEZS,65,1969
SEPRMDURS,0,1969
SEPRMAGES,1,1969
SPRURTOTL,68.50828729,1969
SPRURTOTLZS,60.69651741,1969
SESECDURS,1,1969
SESECAGES,0,1969
AGSRFTOTLK2,1,1969
SPDYNTO65FEZS,83.33333333,1969
SPDYNTO65MAZS,92.30769231,1969
ITMLTMAIN,4.095536678,1969
ITMLTMAINP2,4.432459844,1969
SPURBTOTL,34.75336323,1969
SPURBTOTLINZS,39.30348259,1969
SPURBGROW,66.88061617,1969
NYADJDNGYCD,1.26E-07,1970
NYADJDMINCD,0,1970
SPADOTFRT,13.77952756,1970
SPPOPDPND,63.26530612,1970
SPPOPDPNDOL,21.5885947,1970
SPPOPDPNDYG,67.97153025,1970
SPDYNCBRTIN,42.20779221,1970
AGPRDCROPXD,32.54237288,1970
SPDYNCDRTIN,9.232613909,1970
SPDYNTFRTIN,60.74074074,1970
AGPRDFOODXD,11.21397005,1970
AGLNDTOTLK2,1,1970
SPDYNLE00FEIN,65.30612245,1970
SPDYNLE00MAIN,76.38888889,1970
SPDYNLE00IN,72,1970
AGPRDLVSKXD,3.481664858,1970
ITCELSETS,0,1970
ITCELSETSP2,0,1970
SPPOPTOTL,34.48275862,1970
SPPOP0014TOZS,71.875,1970
SPPOP1564TOZS,33.70786517,1970
SPPOP65UPTOZS,21.24352332,1970
ENPOPDNST,36.74220586,1970
SPPOPGROW,54.72361809,1970
ENURBLCTY,21.21896163,1970
ENURBLCTYURZS,25,1970
SPPOPTOTLFEZS,60,1970
SEPRMDURS,0,1970
SEPRMAGES,1,1970
SPRURTOTL,63.5359116,1970
SPRURTOTLZS,56.21890547,1970
SESECDURS,1,1970
SESECAGES,0,1970
AGSRFTOTLK2,1,1970
SPDYNTO65FEZS,85.18518519,1970
SPDYNTO65MAZS,89.9408284,1970
ITMLTMAIN,4.930774022,1970
ITMLTMAINP2,5.313272909,1970
SPURBTOTL,38.34080717,1970
SPURBTOTLINZS,43.78109453,1970
SPURBGROW,66.36713736,1970
NYADJDNGYCD,1.73E-07,1971
NYADJDMINCD,0,1971
SPADOTFRT,18.11023622,1971
SPPOPDPND,57.65306122,1971
SPPOPDPNDOL,24.64358452,1971
SPPOPDPNDYG,62.98932384,1971
SPDYNCBRTIN,42.85714286,1971
AGPRDCROPXD,51.01694915,1971
SPDYNCDRTIN,11.63069544,1971
SPDYNTFRTIN,63.7037037,1971
AGPRDFOODXD,19.22394866,1971
AGLNDTOTLK2,1,1971
SPDYNLE00FEIN,73.46938776,1971
SPDYNLE00MAIN,77.77777778,1971
SPDYNLE00IN,78,1971
AGPRDLVSKXD,0,1971
ITCELSETS,0,1971
ITCELSETSP2,0,1971
SPPOPTOTL,37.93103448,1971
SPPOP0014TOZS,67.5,1971
SPPOP1564TOZS,39.3258427,1971
SPPOP65UPTOZS,24.35233161,1971
ENPOPDNST,39.021766,1971
SPPOPGROW,54.97487437,1971
ENURBLCTY,23.47629797,1971
ENURBLCTYURZS,23.36956522,1971
SPPOPTOTLFEZS,60,1971
SEPRMDURS,0,1971
SEPRMAGES,1,1971
SPRURTOTL,59.66850829,1971
SPRURTOTLZS,52.23880597,1971
SESECDURS,1,1971
SESECAGES,0,1971
AGSRFTOTLK2,1,1971
SPDYNTO65FEZS,85.18518519,1971
SPDYNTO65MAZS,88.16568047,1971
ITMLTMAIN,5.884951716,1971
ITMLTMAINP2,6.313253451,1971
SPURBTOTL,41.70403587,1971
SPURBTOTLINZS,47.76119403,1971
SPURBGROW,63.28626444,1971
NYADJDNGYCD,2.35E-07,1972
NYADJDMINCD,0,1972
SPADOTFRT,22.44094488,1972
SPPOPDPND,52.55102041,1972
SPPOPDPNDOL,26.6802444,1972
SPPOPDPNDYG,58.71886121,1972
SPDYNCBRTIN,44.15584416,1972
AGPRDCROPXD,56.44067797,1972
SPDYNCDRTIN,14.14868106,1972
SPDYNTFRTIN,64.44444444,1972
AGPRDFOODXD,30.43791871,1972
AGLNDTOTLK2,1,1972
SPDYNLE00FEIN,69.3877551,1972
SPDYNLE00MAIN,79.16666667,1972
SPDYNLE00IN,76,1972
AGPRDLVSKXD,5.512636025,1972
ITCELSETS,0,1972
ITCELSETSP2,0,1972
SPPOPTOTL,41.37931034,1972
SPPOP0014TOZS,63.125,1972
SPPOP1564TOZS,43.82022472,1972
SPPOP65UPTOZS,27.4611399,1972
ENPOPDNST,41.87121619,1972
SPPOPGROW,54.97487437,1972
ENURBLCTY,25.73363431,1972
ENURBLCTYURZS,21.19565217,1972
SPPOPTOTLFEZS,60,1972
SEPRMDURS,0,1972
SEPRMAGES,1,1972
SPRURTOTL,55.24861878,1972
SPRURTOTLZS,48.25870647,1972
SESECDURS,1,1972
SESECAGES,0,1972
AGSRFTOTLK2,1,1972
SPDYNTO65FEZS,87.03703704,1972
SPDYNTO65MAZS,85.79881657,1972
ITMLTMAIN,6.975007231,1972
ITMLTMAINP2,7.448523953,1972
SPURBTOTL,45.06726457,1972
SPURBTOTLINZS,51.74129353,1972
SPURBGROW,63.02952503,1972
NYADJDNGYCD,1.58E-07,1973
NYADJDMINCD,0,1973
SPADOTFRT,28.34645669,1973
SPPOPDPND,48.46938776,1973
SPPOPDPNDOL,29.73523422,1973
SPPOPDPNDYG,54.44839858,1973
SPDYNCBRTIN,45.45454545,1973
AGPRDCROPXD,46.10169492,1973
SPDYNCDRTIN,16.66666667,1973
SPDYNTFRTIN,62.22222222,1973
AGPRDFOODXD,17.62195294,1973
AGLNDTOTLK2,1,1973
SPDYNLE00FEIN,69.3877551,1973
SPDYNLE00MAIN,79.16666667,1973
SPDYNLE00IN,76,1973
AGPRDLVSKXD,6.963329716,1973
ITCELSETS,0,1973
ITCELSETSP2,0,1973
SPPOPTOTL,44.82758621,1973
SPPOP0014TOZS,58.75,1973
SPPOP1564TOZS,48.31460674,1973
SPPOP65UPTOZS,30.69948187,1973
ENPOPDNST,44.15077634,1973
SPPOPGROW,54.97487437,1973
ENURBLCTY,27.99097065,1973
ENURBLCTYURZS,19.56521739,1973
SPPOPTOTLFEZS,55,1973
SEPRMDURS,0,1973
SEPRMAGES,1,1973
SPRURTOTL,50.82872928,1973
SPRURTOTLZS,44.7761194,1973
SESECDURS,1,1973
SESECAGES,0,1973
AGSRFTOTLK2,1,1973
SPDYNTO65FEZS,81.48148148,1973
SPDYNTO65MAZS,81.65680473,1973
ITMLTMAIN,8.220289983,1973
ITMLTMAINP2,8.737388139,1973
SPURBTOTL,48.43049327,1973
SPURBTOTLINZS,55.2238806,1973
SPURBGROW,62.51604621,1973
NYADJDNGYCD,8.52E-07,1974
NYADJDMINCD,0,1974
SPADOTFRT,34.2519685,1974
SPPOPDPND,44.89795918,1974
SPPOPDPNDOL,33.80855397,1974
SPPOPDPNDYG,50.88967972,1974
SPDYNCBRTIN,46.75324675,1974
AGPRDCROPXD,61.3559322,1974
SPDYNCDRTIN,19.18465228,1974
SPDYNTFRTIN,61.48148148,1974
AGPRDFOODXD,30.63816817,1974
AGLNDTOTLK2,1,1974
SPDYNLE00FEIN,73.46938776,1974
SPDYNLE00MAIN,76.38888889,1974
SPDYNLE00IN,76,1974
AGPRDLVSKXD,8.559092776,1974
ITCELSETS,0,1974
ITCELSETSP2,0,1974
SPPOPTOTL,44.82758621,1974
SPPOP0014TOZS,55.625,1974
SPPOP1564TOZS,51.68539326,1974
SPPOP65UPTOZS,34.19689119,1974
ENPOPDNST,47.00022653,1974
SPPOPGROW,54.97487437,1974
ENURBLCTY,30.47404063,1974
ENURBLCTYURZS,17.39130435,1974
SPPOPTOTLFEZS,55,1974
SEPRMDURS,0,1974
SEPRMAGES,1,1974
SPRURTOTL,46.96132597,1974
SPRURTOTLZS,40.7960199,1974
SESECDURS,1,1974
SESECAGES,0,1974
AGSRFTOTLK2,1,1974
SPDYNTO65FEZS,77.77777778,1974
SPDYNTO65MAZS,78.10650888,1974
ITMLTMAIN,9.642904808,1974
ITMLTMAINP2,10.20062609,1974
SPURBTOTL,52.01793722,1974
SPURBTOTLINZS,59.2039801,1974
SPURBGROW,62.2593068,1974
NYADJDNGYCD,1.24E-06,1975
NYADJDMINCD,0,1975
SPADOTFRT,40.15748031,1975
SPPOPDPND,41.83673469,1975
SPPOPDPNDOL,36.86354379,1975
SPPOPDPNDYG,47.68683274,1975
SPDYNCBRTIN,48.05194805,1975
AGPRDCROPXD,69.49152542,1975
SPDYNCDRTIN,21.82254197,1975
SPDYNTFRTIN,60,1975
AGPRDFOODXD,35.24390587,1975
AGLNDTOTLK2,1,1975
SPDYNLE00FEIN,61.2244898,1975
SPDYNLE00MAIN,68.05555556,1975
SPDYNLE00IN,64,1975
AGPRDLVSKXD,7.108399085,1975
ITCELSETS,0,1975
ITCELSETSP2,0,1975
SPPOPTOTL,48.27586207,1975
SPPOP0014TOZS,51.875,1975
SPPOP1564TOZS,55.05617978,1975
SPPOP65UPTOZS,37.69430052,1975
ENPOPDNST,49.84967671,1975
SPPOPGROW,54.97487437,1975
ENURBLCTY,32.73137698,1975
ENURBLCTYURZS,15.76086957,1975
SPPOPTOTLFEZS,55,1975
SEPRMDURS,0,1975
SEPRMAGES,1,1975
SPRURTOTL,42.54143646,1975
SPRURTOTLZS,36.8159204,1975
SESECDURS,1,1975
SESECAGES,0,1975
AGSRFTOTLK2,1,1975
SPDYNTO65FEZS,72.22222222,1975
SPDYNTO65MAZS,73.96449704,1975
ITMLTMAIN,11.26810433,1975
ITMLTMAINP2,11.8618293,1975
SPURBTOTL,55.38116592,1975
SPURBTOTLINZS,63.1840796,1975
SPURBGROW,61.74582798,1975
NYADJDNGYCD,1.74E-06,1976
NYADJDMINCD,0,1976
SPADOTFRT,46.06299213,1976
SPPOPDPND,40.30612245,1976
SPPOPDPNDOL,40.93686354,1976
SPPOPDPNDYG,44.83985765,1976
SPDYNCBRTIN,48.7012987,1976
AGPRDCROPXD,72.88135593,1976
SPDYNCDRTIN,24.46043165,1976
SPDYNTFRTIN,59.25925926,1976
AGPRDFOODXD,42.05238769,1976
AGLNDTOTLK2,1,1976
SPDYNLE00FEIN,59.18367347,1976
SPDYNLE00MAIN,63.88888889,1976
SPDYNLE00IN,60,1976
AGPRDLVSKXD,10.00978647,1976
ITCELSETS,0,1976
ITCELSETSP2,0,1976
SPPOPTOTL,51.72413793,1976
SPPOP0014TOZS,49.375,1976
SPPOP1564TOZS,56.17977528,1976
SPPOP65UPTOZS,41.58031088,1976
ENPOPDNST,53.26901694,1976
SPPOPGROW,61.45728643,1976
ENURBLCTY,35.21444695,1976
ENURBLCTYURZS,14.67391304,1976
SPPOPTOTLFEZS,50,1976
SEPRMDURS,0,1976
SEPRMAGES,1,1976
SPRURTOTL,39.22651934,1976
SPRURTOTLZS,33.33333333,1976
SESECDURS,1,1976
SESECAGES,0,1976
AGSRFTOTLK2,1,1976
SPDYNTO65FEZS,68.51851852,1976
SPDYNTO65MAZS,70.41420118,1976
ITMLTMAIN,13.12473724,1976
ITMLTMAINP2,13.74778099,1976
SPURBTOTL,58.96860987,1976
SPURBTOTLINZS,66.66666667,1976
SPURBGROW,59.94865212,1976
NYADJDNGYCD,1.58E-06,1977
NYADJDMINCD,0,1977
SPADOTFRT,51.96850394,1977
SPPOPDPND,39.28571429,1977
SPPOPDPNDOL,46.02851324,1977
SPPOPDPNDYG,42.70462633,1977
SPDYNCBRTIN,49.35064935,1977
AGPRDCROPXD,71.18644068,1977
SPDYNCDRTIN,26.85851319,1977
