indicator,value,year
SPDYNTO65MAZS,19.03114187,1971
ITMLTMAIN,3.174288265,1971
ITMLTMAINP2,5.386230774,1971
SPURBTOTL,17.79891304,1971
SPURBTOTLINZS,32.96703297,1971
SPURBGROW,85.53846154,1971
NYADJDNGYCD,0.304850098,1972
NYADJDMINCD,0.212966715,1972
SPADOTFRT,98.09160305,1972
SPPOPDPND,97.85407725,1972
SPPOPDPNDOL,28.86597938,1972
SPPOPDPNDYG,97.33059548,1972
SPDYNCBRTIN,87.9245283,1972
AGPRDCROPXD,24.36863769,1972
SPDYNCDRTIN,60.43533931,1972
SPDYNTFRTIN,94.4812362,1972
AGPRDFOODXD,19.81375962,1972
AGLNDTOTLK2,1,1972
SPDYNLE00FEIN,28.57142857,1972
SPDYNLE00MAIN,24.61538462,1972
SPDYNLE00IN,26.26262626,1972
AGPRDLVSKXD,15.13722821,1972
ITCELSETS,0,1972
ITCELSETSP2,0,1972
SPPOPTOTL,22.04234122,1972
SPPOP0014TOZS,97.70114943,1972
SPPOP1564TOZS,1.360544218,1972
SPPOP65UPTOZS,12.99638989,1972
ENPOPDNST,21.92745676,1972
SPPOPGROW,94.02985075,1972
ENURBLCTY,30.70596299,1972
ENURBLCTYURZS,97.14285714,1972
SPPOPTOTLFEZS,0,1972
SEPRMDURS,1,1972
SEPRMAGES,1,1972
SPRURTOTL,45.20547945,1972
SPRURTOTLZS,64.46886447,1972
SESECDURS,1,1972
SESECAGES,1,1972
AGSRFTOTLK2,1,1972
SPDYNTO65FEZS,28.08219178,1972
SPDYNTO65MAZS,20.76124567,1972
ITMLTMAIN,3.82898522,1972
ITMLTMAINP2,6.464612067,1972
SPURBTOTL,19.70108696,1972
SPURBTOTLINZS,35.53113553,1972
SPURBGROW,84.61538462,1972
NYADJDNGYCD,0.475004019,1973
NYADJDMINCD,1.75994543,1973
SPADOTFRT,94.27480916,1973
SPPOPDPND,97.85407725,1973
SPPOPDPNDOL,28.52233677,1973
SPPOPDPNDYG,96.91991786,1973
SPDYNCBRTIN,85.28301887,1973
AGPRDCROPXD,26.84429603,1973
SPDYNCDRTIN,56.46606914,1973
SPDYNTFRTIN,90.72847682,1973
AGPRDFOODXD,21.10898524,1973
AGLNDTOTLK2,1,1973
SPDYNLE00FEIN,31.5270936,1973
SPDYNLE00MAIN,26.66666667,1973
SPDYNLE00IN,28.78787879,1973
AGPRDLVSKXD,15.66432618,1973
ITCELSETS,0,1973
ITCELSETSP2,0,1973
SPPOPTOTL,24.28393524,1973
SPPOP0014TOZS,97.12643678,1973
SPPOP1564TOZS,2.040816327,1973
SPPOP65UPTOZS,12.99638989,1973
ENPOPDNST,24.09613852,1973
SPPOPGROW,92.039801,1973
ENURBLCTY,33.37902673,1973
ENURBLCTYURZS,95.71428571,1973
SPPOPTOTLFEZS,0,1973
SEPRMDURS,1,1973
SEPRMAGES,1,1973
SPRURTOTL,47.94520548,1973
SPRURTOTLZS,61.53846154,1973
SESECDURS,1,1973
SESECAGES,1,1973
AGSRFTOTLK2,1,1973
SPDYNTO65FEZS,31.50684932,1973
SPDYNTO65MAZS,22.49134948,1973
ITMLTMAIN,4.622557286,1973
ITMLTMAINP2,7.71326409,1973
SPURBTOTL,21.73913043,1973
SPURBTOTLINZS,38.46153846,1973
SPURBGROW,83.07692308,1973
NYADJDNGYCD,2.132557858,1974
NYADJDMINCD,3.267789267,1974
SPADOTFRT,90.45801527,1974
SPPOPDPND,95.70815451,1974
