indicator,value,year
ITCELSETSP2,0,1975
SPPOPTOTL,20.05813953,1975
SPPOP0014TOZS,78.75647668,1975
SPPOP1564TOZS,21.71428571,1975
SPPOP65UPTOZS,18.78453039,1975
ENPOPDNST,20.21992232,1975
SPPOPGROW,41.50943396,1975
ENURBLCTY,24.95854063,1975
ENURBLCTYURZS,77.38095238,1975
SPPOPTOTLFEZS,24,1975
SEPRMDURS,1,1975
SEPRMAGES,1,1975
SPRURTOTL,52.8125,1975
SPRURTOTLZS,75.92190889,1975
SESECDURS,1,1975
SESECAGES,1,1975
AGSRFTOTLK2,1,1975
SPDYNTO65FEZS,43.44827586,1975
SPDYNTO65MAZS,42.27272727,1975
ITMLTMAIN,2.595452595,1975
ITMLTMAINP2,4.070372684,1975
SPURBTOTL,13.18739989,1975
SPURBTOTLINZS,24.07809111,1975
SPURBGROW,64.16938111,1975
NYADJDNGYCD,1.56666666,1976
NYADJDMINCD,0.24872478,1976
SPADOTFRT,49.04085518,1976
SPPOPDPND,68.61598441,1976
SPPOPDPNDOL,32.03125,1976
SPPOPDPNDYG,68.89312977,1976
SPDYNCBRTIN,52.56410256,1976
AGPRDCROPXD,19.75841014,1976
SPDYNCDRTIN,29.35483871,1976
SPDYNTFRTIN,50,1976
AGPRDFOODXD,10.85292319,1976
AGLNDTOTLK2,1,1976
SPDYNLE00FEIN,47.02380952,1976
SPDYNLE00MAIN,48.90510949,1976
SPDYNLE00IN,48.02631579,1976
AGPRDLVSKXD,10.6869056,1976
ITCELSETS,0,1976
ITCELSETSP2,0,1976
SPPOPTOTL,21.51162791,1976
SPPOP0014TOZS,75.12953368,1976
SPPOP1564TOZS,25.71428571,1976
SPPOP65UPTOZS,20.44198895,1976
ENPOPDNST,21.49640357,1976
SPPOPGROW,38.99371069,1976
ENURBLCTY,28.93864013,1976
ENURBLCTYURZS,82.14285714,1976
SPPOPTOTLFEZS,24,1976
SEPRMDURS,1,1976
SEPRMAGES,1,1976
SPRURTOTL,54.6875,1976
SPRURTOTLZS,74.18655098,1976
SESECDURS,1,1976
SESECAGES,1,1976
AGSRFTOTLK2,1,1976
SPDYNTO65FEZS,45.86206897,1976
SPDYNTO65MAZS,45,1976
ITMLTMAIN,3.131703132,1976
ITMLTMAINP2,4.955236311,1976
SPURBTOTL,14.30859584,1976
SPURBTOTLINZS,25.81344902,1976
SPURBGROW,64.82084691,1976
NYADJDNGYCD,1.881481475,1977
NYADJDMINCD,1.346245589,1977
SPADOTFRT,46.11216869,1977
SPPOPDPND,63.54775828,1977
SPPOPDPNDOL,26.5625,1977
SPPOPDPNDYG,64.1221374,1977
SPDYNCBRTIN,51.28205128,1977
AGPRDCROPXD,20.34914577,1977
SPDYNCDRTIN,27.41935484,1977
SPDYNTFRTIN,47.61904762,1977
AGPRDFOODXD,11.44893994,1977
