indicator,value,year
SESECDURS,1,1963
SESECAGES,0,1963
AGSRFTOTLK2,0,1963
SPDYNTO65FEZS,6.309148265,1963
SPDYNTO65MAZS,3.16091954,1963
ITMLTMAIN,0.525087515,1963
ITMLTMAINP2,0.48828125,1963
SPURBTOTL,5.876591577,1963
SPURBTOTLINZS,11.26760563,1963
SPURBGROW,90.1459854,1963
NYADJDNGYCD,10.21104948,1964
NYADJDMINCD,9.094435036,1964
SPADOTFRT,93.75,1964
SPPOPDPND,98.95287958,1964
SPPOPDPNDOL,8.08678501,1964
SPPOPDPNDYG,99.29906542,1964
SPDYNCBRTIN,87.5,1964
AGPRDCROPXD,2.941176471,1964
SPDYNCDRTIN,85.80645161,1964
SPDYNTFRTIN,89.57219251,1964
AGPRDFOODXD,2.585424351,1964
AGLNDTOTLK2,100,1964
SPDYNLE00FEIN,8.444444444,1964
SPDYNLE00MAIN,6.787330317,1964
SPDYNLE00IN,7.623318386,1964
AGPRDLVSKXD,2.576373633,1964
ITCELSETS,0,1964
ITCELSETSP2,0,1964
SPPOPTOTL,8.393782383,1964
SPPOP0014TOZS,99.46808511,1964
SPPOP1564TOZS,0.699300699,1964
SPPOP65UPTOZS,3.017241379,1964
ENPOPDNST,8.551513151,1964
SPPOPGROW,93.23076923,1964
ENURBLCTY,6.188118812,1964
ENURBLCTYURZS,9.259259259,1964
SPPOPTOTLFEZS,50,1964
SEPRMDURS,0,1964
SEPRMAGES,1,1964
SPRURTOTL,100,1964
SPRURTOTLZS,85.44600939,1964
SESECDURS,1,1964
SESECAGES,0,1964
AGSRFTOTLK2,0,1964
SPDYNTO65FEZS,8.517350158,1964
SPDYNTO65MAZS,4.597701149,1964
ITMLTMAIN,0.700116686,1964
ITMLTMAINP2,0.634765625,1964
SPURBTOTL,7.933398629,1964
SPURBTOTLINZS,14.55399061,1964
SPURBGROW,87.22627737,1964
NYADJDNGYCD,5.738472235,1965
NYADJDMINCD,6.520339602,1965
SPADOTFRT,90.3125,1965
SPPOPDPND,100,1965
SPPOPDPNDOL,9.270216963,1965
SPPOPDPNDYG,100,1965
SPDYNCBRTIN,82.66129032,1965
AGPRDCROPXD,0,1965
SPDYNCDRTIN,80.64516129,1965
SPDYNTFRTIN,84.49197861,1965
AGPRDFOODXD,1.80342661,1965
AGLNDTOTLK2,100,1965
SPDYNLE00FEIN,11.11111111,1965
SPDYNLE00MAIN,8.597285068,1965
SPDYNLE00IN,9.865470852,1965
AGPRDLVSKXD,5.375903127,1965
ITCELSETS,0,1965
ITCELSETSP2,0,1965
SPPOPTOTL,10.3626943,1965
SPPOP0014TOZS,100,1965
SPPOP1564TOZS,0,1965
SPPOP65UPTOZS,3.448275862,1965
ENPOPDNST,10.08846251,1965
SPPOPGROW,87.07692308,1965
ENURBLCTY,7.673267327,1965
ENURBLCTYURZS,5.555555556,1965
SPPOPTOTLFEZS,50,1965
SEPRMDURS,0,1965
SEPRMAGES,1,1965
SPRURTOTL,98.27586207,1965
SPRURTOTLZS,81.69014085,1965
SESECDURS,1,1965
SESECAGES,0,1965
AGSRFTOTLK2,0,1965
SPDYNTO65FEZS,11.04100946,1965
SPDYNTO65MAZS,6.034482759,1965
ITMLTMAIN,0.904317386,1965
ITMLTMAINP2,0.78125,1965
SPURBTOTL,9.892262488,1965
SPURBTOTLINZS,18.30985915,1965
SPURBGROW,82.84671533,1965
NYADJDNGYCD,3.204122442,1966
NYADJDMINCD,4.57977327,1966
SPADOTFRT,87.1875,1966
SPPOPDPND,100,1966
SPPOPDPNDOL,10.0591716,1966
SPPOPDPNDYG,100,1966
SPDYNCBRTIN,77.82258065,1966
