indicator,value,year
SPPOP1564TOZS,7.407407407,1966
SPPOP65UPTOZS,4.142581888,1966
ENPOPDNST,14.59636225,1966
SPPOPGROW,19.09299453,1966
ENURBLCTY,14.19068736,1966
ENURBLCTYURZS,100,1966
SPPOPTOTLFEZS,18.51851852,1966
SEPRMDURS,1,1966
SEPRMAGES,1,1966
SPRURTOTL,98.77300613,1966
SPRURTOTLZS,89.86486486,1966
SESECDURS,1,1966
SESECAGES,1,1966
AGSRFTOTLK2,1,1966
SPDYNTO65FEZS,21.875,1966
SPDYNTO65MAZS,19.52861953,1966
ITMLTMAIN,3.548319279,1966
ITMLTMAINP2,6.584501097,1966
SPURBTOTL,11.91011236,1966
SPURBTOTLINZS,10.13513514,1966
SPURBGROW,22.89912498,1966
NYADJDNGYCD,1,1967
NYADJDMINCD,55.98384253,1967
SPADOTFRT,66.05023461,1967
SPPOPDPND,88.41870824,1967
SPPOPDPNDOL,6.592533757,1967
SPPOPDPNDYG,89.70331588,1967
SPDYNCBRTIN,57.93103448,1967
AGPRDCROPXD,95.64134496,1967
SPDYNCDRTIN,47.05882353,1967
SPDYNTFRTIN,70.99094918,1967
AGPRDFOODXD,52.63157895,1967
AGLNDTOTLK2,1,1967
SPDYNLE00FEIN,20.12578616,1967
SPDYNLE00MAIN,20.71005917,1967
SPDYNLE00IN,20.12195122,1967
AGPRDLVSKXD,35.23974581,1967
ITCELSETS,0,1967
ITCELSETSP2,0,1967
SPPOPTOTL,16.04010025,1967
SPPOP0014TOZS,92.78350515,1967
SPPOP1564TOZS,8.994708995,1967
SPPOP65UPTOZS,5.298651252,1967
ENPOPDNST,16.91851554,1967
SPPOPGROW,48.12069878,1967
ENURBLCTY,15.29933481,1967
ENURBLCTYURZS,100,1967
SPPOPTOTLFEZS,20.37037037,1967
SEPRMDURS,1,1967
SEPRMAGES,1,1967
SPRURTOTL,99.38650307,1967
SPRURTOTLZS,88.51351351,1967
SESECDURS,1,1967
SESECAGES,1,1967
AGSRFTOTLK2,1,1967
SPDYNTO65FEZS,25,1967
SPDYNTO65MAZS,22.55892256,1967
ITMLTMAIN,4.622859679,1967
ITMLTMAINP2,8.391018065,1967
SPURBTOTL,13.93258427,1967
SPURBTOTLINZS,11.48648649,1967
SPURBGROW,49.97523526,1967
NYADJDNGYCD,1,1968
NYADJDMINCD,56.83673856,1968
SPADOTFRT,61.08197626,1968
SPPOPDPND,86.4142539,1968
SPPOPDPNDOL,8.419380461,1968
SPPOPDPNDYG,87.78359511,1968
SPDYNCBRTIN,51.03448276,1968
AGPRDCROPXD,79.14072229,1968
SPDYNCDRTIN,29.41176471,1968
SPDYNTFRTIN,65.42121142,1968
AGPRDFOODXD,62.10526316,1968
AGLNDTOTLK2,1,1968
SPDYNLE00FEIN,22.01257862,1968
SPDYNLE00MAIN,23.07692308,1968
SPDYNLE00IN,22.56097561,1968
AGPRDLVSKXD,53.78393992,1968
ITCELSETS,0,1968
ITCELSETSP2,0,1968
SPPOPTOTL,18.04511278,1968
SPPOP0014TOZS,91.0652921,1968
SPPOP1564TOZS,10.58201058,1968
SPPOP65UPTOZS,6.743737958,1968
ENPOPDNST,18.9826518,1968
