indicator,value,year
SESECAGES,1,1963
AGSRFTOTLK2,1,1963
SPDYNTO65FEZS,4.95049505,1963
SPDYNTO65MAZS,1.694915254,1963
ITMLTMAIN,2.818302387,1963
ITMLTMAINP2,2.808205537,1963
SPURBTOTL,8.988764045,1963
SPURBTOTLINZS,40,1963
SPURBGROW,65.52072801,1963
NYADJDNGYCD,0.007032459,1964
NYADJDMINCD,0.248919038,1964
SPADOTFRT,99.57264957,1964
SPPOPDPND,40.4494382,1964
SPPOPDPNDOL,7.894736842,1964
SPPOPDPNDYG,80.50847458,1964
SPDYNCBRTIN,100,1964
AGPRDCROPXD,26.90301448,1964
SPDYNCDRTIN,73.52941176,1964
SPDYNTFRTIN,100,1964
AGPRDFOODXD,9.708451458,1964
AGLNDTOTLK2,1,1964
SPDYNLE00FEIN,10.22727273,1964
SPDYNLE00MAIN,6.363636364,1964
SPDYNLE00IN,8,1964
AGPRDLVSKXD,1.774196792,1964
ITCELSETS,0,1964
ITCELSETSP2,0,1964
SPPOPTOTL,15.38461538,1964
SPPOP0014TOZS,87.87878788,1964
SPPOP1564TOZS,56.75675676,1964
SPPOP65UPTOZS,7.692307692,1964
ENPOPDNST,15.20360618,1964
SPPOPGROW,77.50904159,1964
ENURBLCTY,40.33613445,1964
ENURBLCTYURZS,64.28571429,1964
SPPOPTOTLFEZS,77.77777778,1964
SEPRMDURS,1,1964
SEPRMAGES,1,1964
SPRURTOTL,40,1964
SPRURTOTLZS,68,1964
SESECDURS,1,1964
SESECAGES,1,1964
AGSRFTOTLK2,1,1964
SPDYNTO65FEZS,6.930693069,1964
SPDYNTO65MAZS,3.389830508,1964
ITMLTMAIN,3.846153846,1964
ITMLTMAINP2,3.804023103,1964
SPURBTOTL,11.23595506,1964
SPURBTOTLINZS,32,1964
SPURBGROW,55.61172902,1964
NYADJDNGYCD,0.011902255,1965
NYADJDMINCD,0.337332408,1965
SPADOTFRT,99.57264957,1965
SPPOPDPND,46.06741573,1965
SPPOPDPNDOL,10.52631579,1965
SPPOPDPNDYG,82.20338983,1965
SPDYNCBRTIN,93.33333333,1965
AGPRDCROPXD,30.90594464,1965
SPDYNCDRTIN,82.35294118,1965
SPDYNTFRTIN,94.61538462,1965
AGPRDFOODXD,14.00804901,1965
AGLNDTOTLK2,1,1965
SPDYNLE00FEIN,10.22727273,1965
SPDYNLE00MAIN,6.363636364,1965
SPDYNLE00IN,8,1965
AGPRDLVSKXD,8.992067315,1965
ITCELSETS,0,1965
ITCELSETSP2,0,1965
SPPOPTOTL,18.26923077,1965
SPPOP0014TOZS,89.39393939,1965
SPPOP1564TOZS,51.35135135,1965
SPPOP65UPTOZS,9.615384615,1965
ENPOPDNST,19.91451694,1965
SPPOPGROW,76.60488246,1965
ENURBLCTY,34.45378151,1965
ENURBLCTYURZS,53.57142857,1965
SPPOPTOTLFEZS,77.77777778,1965
SEPRMDURS,1,1965
SEPRMAGES,1,1965
SPRURTOTL,53.33333333,1965
SPRURTOTLZS,72,1965
SESECDURS,1,1965
SESECAGES,1,1965
AGSRFTOTLK2,1,1965
SPDYNTO65FEZS,7.920792079,1965
SPDYNTO65MAZS,4.519774011,1965
ITMLTMAIN,4.940318302,1965
ITMLTMAINP2,4.799840669,1965
SPURBTOTL,13.48314607,1965
SPURBTOTLINZS,28,1965
SPURBGROW,54.70171891,1965
NYADJDNGYCD,0.019605729,1966
NYADJDMINCD,0.457149257,1966
SPADOTFRT,99.14529915,1966
SPPOPDPND,52.80898876,1966
SPPOPDPNDOL,14.47368421,1966
SPPOPDPNDYG,84.74576271,1966
SPDYNCBRTIN,88,1966
AGPRDCROPXD,23.07412476,1966
SPDYNCDRTIN,88.23529412,1966
SPDYNTFRTIN,88.46153846,1966
AGPRDFOODXD,14.26096651,1966
AGLNDTOTLK2,1,1966
SPDYNLE00FEIN,10.22727273,1966
SPDYNLE00MAIN,5.454545455,1966
SPDYNLE00IN,8,1966
AGPRDLVSKXD,9.61970823,1966
ITCELSETS,0,1966
ITCELSETSP2,0,1966
SPPOPTOTL,21.15384615,1966
SPPOP0014TOZS,90.90909091,1966
SPPOP1564TOZS,45.94594595,1966
SPPOP65UPTOZS,11.53846154,1966
ENPOPDNST,22.26997233,1966
SPPOPGROW,66.32007233,1966
ENURBLCTY,28.57142857,1966
ENURBLCTYURZS,46.42857143,1966
SPPOPTOTLFEZS,77.77777778,1966
SEPRMDURS,1,1966
SEPRMAGES,1,1966
SPRURTOTL,60,1966
SPRURTOTLZS,76,1966
SESECDURS,1,1966
SESECAGES,1,1966
AGSRFTOTLK2,1,1966
SPDYNTO65FEZS,9.900990099,1966
SPDYNTO65MAZS,5.649717514,1966
ITMLTMAIN,6.49867374,1966
ITMLTMAINP2,6.393148775,1966
SPURBTOTL,15.73033708,1966
SPURBTOTLINZS,24,1966
SPURBGROW,43.37714863,1966
NYADJDNGYCD,0.031791763,1967
NYADJDMINCD,0.619523764,1967
SPADOTFRT,99.14529915,1967
SPPOPDPND,61.79775281,1967
SPPOPDPNDOL,18.42105263,1967
SPPOPDPNDYG,88.98305085,1967
SPDYNCBRTIN,82.66666667,1967
AGPRDCROPXD,31.95018729,1967
SPDYNCDRTIN,70.58823529,1967
SPDYNTFRTIN,80.76923077,1967
AGPRDFOODXD,19.57223407,1967
AGLNDTOTLK2,1,1967
SPDYNLE00FEIN,15.90909091,1967
SPDYNLE00MAIN,10.90909091,1967
SPDYNLE00IN,13,1967
AGPRDLVSKXD,14.01319464,1967
ITCELSETS,0,1967
ITCELSETSP2,0,1967
SPPOPTOTL,24.03846154,1967
SPPOP0014TOZS,93.93939394,1967
SPPOP1564TOZS,37.83783784,1967
SPPOP65UPTOZS,15.38461538,1967
ENPOPDNST,24.62542771,1967
SPPOPGROW,64.96383363,1967
ENURBLCTY,21.8487395,1967
ENURBLCTYURZS,35.71428571,1967
SPPOPTOTLFEZS,77.77777778,1967
SEPRMDURS,1,1967
SEPRMAGES,1,1967
SPRURTOTL,66.66666667,1967
SPRURTOTLZS,84,1967
SESECDURS,1,1967
SESECAGES,1,1967
AGSRFTOTLK2,1,1967
SPDYNTO65FEZS,11.88118812,1967
SPDYNTO65MAZS,6.779661017,1967
ITMLTMAIN,8.156498674,1967
ITMLTMAINP2,8.185620394,1967
SPURBTOTL,16.85393258,1967
SPURBTOTLINZS,16,1967
SPURBGROW,42.06268959,1967
NYADJDNGYCD,0.051068707,1968
NYADJDMINCD,0.839571954,1968
SPADOTFRT,94.87179487,1968
SPPOPDPND,71.91011236,1968
SPPOPDPNDOL,23.68421053,1968
SPPOPDPNDYG,93.22033898,1968
SPDYNCBRTIN,78.66666667,1968
AGPRDCROPXD,29.5136211,1968
SPDYNCDRTIN,91.17647059,1968
SPDYNTFRTIN,74.61538462,1968
AGPRDFOODXD,18.30764656,1968
AGLNDTOTLK2,1,1968
SPDYNLE00FEIN,11.36363636,1968
SPDYNLE00MAIN,7.272727273,1968
SPDYNLE00IN,9,1968
AGPRDLVSKXD,15.89611738,1968
ITCELSETS,0,1968
ITCELSETSP2,0,1968
