indicator,value,year
AGPRDCROPXD,17.03337307,1972
SPDYNCDRTIN,66.69248644,1972
SPDYNTFRTIN,76.98412698,1972
AGPRDFOODXD,11.86353118,1972
AGLNDTOTLK2,1,1972
SPDYNLE00FEIN,22.68907563,1972
SPDYNLE00MAIN,19.90740741,1972
SPDYNLE00IN,21.58590308,1972
AGPRDLVSKXD,5.120256339,1972
ITCELSETS,0,1972
ITCELSETSP2,0,1972
SPPOPTOTL,19.26070039,1972
SPPOP0014TOZS,96.22641509,1972
SPPOP1564TOZS,3.225806452,1972
SPPOP65UPTOZS,25.44378698,1972
ENPOPDNST,19.29396478,1972
SPPOPGROW,45.6,1972
ENURBLCTY,30.18867925,1972
ENURBLCTYURZS,77.19298246,1972
SPPOPTOTLFEZS,50,1972
SEPRMDURS,100,1972
SEPRMAGES,1,1972
SPRURTOTL,15.69343066,1972
SPRURTOTLZS,20,1972
SESECDURS,1,1972
SESECAGES,100,1972
AGSRFTOTLK2,1,1972
SPDYNTO65FEZS,23.23943662,1972
SPDYNTO65MAZS,19.45525292,1972
ITMLTMAIN,0.770613922,1972
ITMLTMAINP2,0.272536688,1972
SPURBTOTL,23.33333333,1972
SPURBTOTLINZS,80,1972
SPURBGROW,46.37223975,1972
NYADJDNGYCD,0.384170447,1973
NYADJDMINCD,0.047253757,1973
SPADOTFRT,79.78825794,1973
SPPOPDPND,93.77289377,1973
SPPOPDPNDOL,45.78947368,1973
SPPOPDPNDYG,93.28621908,1973
SPDYNCBRTIN,65.12605042,1973
AGPRDCROPXD,17.03337307,1973
SPDYNCDRTIN,63.59411309,1973
SPDYNTFRTIN,75.13227513,1973
AGPRDFOODXD,12.05702507,1973
AGLNDTOTLK2,1,1973
SPDYNLE00FEIN,25.21008403,1973
SPDYNLE00MAIN,22.22222222,1973
SPDYNLE00IN,23.78854626,1973
AGPRDLVSKXD,5.294828084,1973
ITCELSETS,0,1973
ITCELSETSP2,0,1973
SPPOPTOTL,20.81712062,1973
SPPOP0014TOZS,94.33962264,1973
SPPOP1564TOZS,5.376344086,1973
SPPOP65UPTOZS,27.81065089,1973
ENPOPDNST,20.842282,1973
SPPOPGROW,41.6,1973
ENURBLCTY,32.47978437,1973
ENURBLCTYURZS,78.94736842,1973
SPPOPTOTLFEZS,50,1973
SEPRMDURS,100,1973
SEPRMAGES,1,1973
SPRURTOTL,17.15328467,1973
SPRURTOTLZS,15,1973
SESECDURS,1,1973
SESECAGES,100,1973
AGSRFTOTLK2,1,1973
SPDYNTO65FEZS,26.4084507,1973
SPDYNTO65MAZS,22.17898833,1973
ITMLTMAIN,0.864800068,1973
ITMLTMAINP2,0.34241789,1973
SPURBTOTL,25,1973
