indicator,value,year
SPRURTOTLZS,95.98997494,1963
SESECDURS,0,1963
SESECAGES,1,1963
AGSRFTOTLK2,1,1963
SPDYNTO65FEZS,6.862745098,1963
SPDYNTO65MAZS,7.616707617,1963
ITMLTMAIN,0.190274841,1963
ITMLTMAINP2,0.254701511,1963
SPURBTOTL,2.596507353,1963
SPURBTOTLINZS,4.010025063,1963
SPURBGROW,48.11320755,1963
NYADJDNGYCD,0.114777413,1964
NYADJDMINCD,8.089173222,1964
SPADOTFRT,94.02390438,1964
SPPOPDPND,99.2248062,1964
SPPOPDPNDOL,18.43687375,1964
SPPOPDPNDYG,99.76525822,1964
SPDYNCBRTIN,88.88888889,1964
AGPRDCROPXD,5.929806311,1964
SPDYNCDRTIN,82.39675017,1964
SPDYNTFRTIN,93.60189573,1964
AGPRDFOODXD,3.363741943,1964
AGLNDTOTLK2,1,1964
SPDYNLE00FEIN,9.090909091,1964
SPDYNLE00MAIN,10.80139373,1964
SPDYNLE00IN,9.965635739,1964
AGPRDLVSKXD,2.180422561,1964
ITCELSETS,0,1964
ITCELSETSP2,0,1964
SPPOPTOTL,5.934065934,1964
SPPOP0014TOZS,100,1964
SPPOP1564TOZS,0.735294118,1964
SPPOP65UPTOZS,10.5,1964
ENPOPDNST,6.053972012,1964
SPPOPGROW,87.80487805,1964
ENURBLCTY,4.540540541,1964
ENURBLCTYURZS,27.41935484,1964
SPPOPTOTLFEZS,14.28571429,1964
SEPRMDURS,1,1964
SEPRMAGES,1,1964
SPRURTOTL,20.68965517,1964
SPRURTOTLZS,94.48621554,1964
SESECDURS,0,1964
SESECAGES,1,1964
AGSRFTOTLK2,1,1964
SPDYNTO65FEZS,9.068627451,1964
SPDYNTO65MAZS,10.31941032,1964
ITMLTMAIN,0.258985201,1964
ITMLTMAINP2,0.345417117,1964
SPURBTOTL,3.492647059,1964
SPURBTOTLINZS,5.513784461,1964
SPURBGROW,46.93396226,1964
NYADJDNGYCD,0.16266442,1965
NYADJDMINCD,5.751965321,1965
SPADOTFRT,92.03187251,1965
SPPOPDPND,100,1965
SPPOPDPNDOL,22.24448898,1965
SPPOPDPNDYG,100,1965
SPDYNCBRTIN,86.45833333,1965
AGPRDCROPXD,4.796430484,1965
SPDYNCDRTIN,78.33446175,1965
SPDYNTFRTIN,91.70616114,1965
AGPRDFOODXD,3.008461582,1965
AGLNDTOTLK2,1,1965
SPDYNLE00FEIN,11.44781145,1965
SPDYNLE00MAIN,13.58885017,1965
SPDYNLE00IN,12.37113402,1965
AGPRDLVSKXD,3.076821897,1965
ITCELSETS,0,1965
ITCELSETSP2,0,1965
SPPOPTOTL,7.472527473,1965
SPPOP0014TOZS,100,1965
SPPOP1564TOZS,0,1965
SPPOP65UPTOZS,12.75,1965
ENPOPDNST,7.577421114,1965
SPPOPGROW,86.99186992,1965
ENURBLCTY,5.945945946,1965
ENURBLCTYURZS,35.48387097,1965
SPPOPTOTLFEZS,14.28571429,1965
SEPRMDURS,1,1965
SEPRMAGES,1,1965
SPRURTOTL,25.86206897,1965
SPRURTOTLZS,93.23308271,1965
SESECDURS,0,1965
SESECAGES,1,1965
AGSRFTOTLK2,1,1965
SPDYNTO65FEZS,11.2745098,1965
SPDYNTO65MAZS,13.02211302,1965
ITMLTMAIN,0.332980973,1965
ITMLTMAINP2,0.436132724,1965
SPURBTOTL,4.411764706,1965
SPURBTOTLINZS,6.766917293,1965
SPURBGROW,45.99056604,1965
NYADJDNGYCD,0.222126737,1966
NYADJDMINCD,4.031948035,1966
SPADOTFRT,90.03984064,1966
SPPOPDPND,99.2248062,1966
SPPOPDPNDOL,24.6492986,1966
SPPOPDPNDYG,99.06103286,1966
SPDYNCBRTIN,84.375,1966
AGPRDCROPXD,9.329933794,1966
SPDYNCDRTIN,74.94922139,1966
SPDYNTFRTIN,89.81042654,1966
AGPRDFOODXD,6.561265187,1966
AGLNDTOTLK2,1,1966
SPDYNLE00FEIN,13.8047138,1966
SPDYNLE00MAIN,16.02787456,1966
SPDYNLE00IN,14.7766323,1966
AGPRDLVSKXD,5.317820234,1966
ITCELSETS,0,1966
ITCELSETSP2,0,1966
SPPOPTOTL,9.010989011,1966
SPPOP0014TOZS,98.83040936,1966
SPPOP1564TOZS,0.735294118,1966
SPPOP65UPTOZS,14.5,1966
ENPOPDNST,9.100870217,1966
SPPOPGROW,85.36585366,1966
ENURBLCTY,7.459459459,1966
ENURBLCTYURZS,40.32258065,1966
