indicator,value,year
SPPOPTOTLFEZS,0,1966
SEPRMDURS,1,1966
SEPRMAGES,1,1966
SPRURTOTL,92.62295082,1966
SPRURTOTLZS,84.67532468,1966
SESECDURS,1,1966
SESECAGES,1,1966
AGSRFTOTLK2,0,1966
SPDYNTO65FEZS,15.90106007,1966
SPDYNTO65MAZS,19.06976744,1966
ITMLTMAIN,0.632821724,1966
ITMLTMAINP2,0.794973104,1966
SPURBTOTL,8.620689655,1966
SPURBTOTLINZS,15.32467532,1966
SPURBGROW,86.18090452,1966
NYADJDNGYCD,0.037859172,1967
NYADJDMINCD,0.114793069,1967
SPADOTFRT,38.1147541,1967
SPPOPDPND,97.39336493,1967
SPPOPDPNDOL,14.54965358,1967
SPPOPDPNDYG,97.38562092,1967
SPDYNCBRTIN,81.09090909,1967
AGPRDCROPXD,6.705044995,1967
SPDYNCDRTIN,70.88791849,1967
SPDYNTFRTIN,83.59908884,1967
AGPRDFOODXD,4.797035007,1967
AGLNDTOTLK2,100,1967
SPDYNLE00FEIN,15.68627451,1967
SPDYNLE00MAIN,17.64705882,1967
SPDYNLE00IN,16.12903226,1967
AGPRDLVSKXD,2.90851867,1967
ITCELSETS,0,1967
ITCELSETSP2,0,1967
SPPOPTOTL,13.12399356,1967
SPPOP0014TOZS,97.86096257,1967
SPPOP1564TOZS,1.986754967,1967
SPPOP65UPTOZS,8.157894737,1967
ENPOPDNST,12.9204113,1967
SPPOPGROW,82.71028037,1967
ENURBLCTY,13.85359952,1967
ENURBLCTYURZS,44.11764706,1967
SPPOPTOTLFEZS,0,1967
SEPRMDURS,1,1967
SEPRMAGES,1,1967
SPRURTOTL,95.08196721,1967
SPRURTOTLZS,82.07792208,1967
SESECDURS,1,1967
SESECAGES,1,1967
AGSRFTOTLK2,0,1967
SPDYNTO65FEZS,18.3745583,1967
SPDYNTO65MAZS,21.86046512,1967
ITMLTMAIN,0.80755608,1967
ITMLTMAINP2,1.080592184,1967
SPURBTOTL,10.19490255,1967
SPURBTOTLINZS,17.92207792,1967
SPURBGROW,83.16582915,1967
NYADJDNGYCD,0.049279291,1968
NYADJDMINCD,0.141326529,1968
SPADOTFRT,32.78688525,1968
SPPOPDPND,95.26066351,1968
SPPOPDPNDOL,15.24249423,1968
SPPOPDPNDYG,95.4248366,1968
SPDYNCBRTIN,77.45454545,1968
AGPRDCROPXD,6.705044995,1968
SPDYNCDRTIN,66.52110626,1968
SPDYNTFRTIN,79.95444191,1968
AGPRDFOODXD,5.323988688,1968
AGLNDTOTLK2,100,1968
SPDYNLE00FEIN,17.64705882,1968
SPDYNLE00MAIN,19.41176471,1968
SPDYNLE00IN,18.27956989,1968
AGPRDLVSKXD,4.327984772,1968
ITCELSETS,0,1968
ITCELSETSP2,0,1968
SPPOPTOTL,14.97584541,1968
SPPOP0014TOZS,96.25668449,1968
SPPOP1564TOZS,3.311258278,1968
SPPOP65UPTOZS,8.947368421,1968
ENPOPDNST,14.96133916,1968
SPPOPGROW,79.43925234,1968
ENURBLCTY,16.45493043,1968
ENURBLCTYURZS,52.94117647,1968
SPPOPTOTLFEZS,0,1968
SEPRMDURS,1,1968
SEPRMAGES,1,1968
SPRURTOTL,96.72131148,1968
SPRURTOTLZS,79.48051948,1968
SESECDURS,1,1968
SESECAGES,1,1968
AGSRFTOTLK2,0,1968
SPDYNTO65FEZS,20.49469965,1968
SPDYNTO65MAZS,24.65116279,1968
ITMLTMAIN,0.991735537,1968
ITMLTMAINP2,1.318608083,1968
SPURBTOTL,11.76911544,1968
SPURBTOTLINZS,20.51948052,1968
SPURBGROW,80.40201005,1968
NYADJDNGYCD,0.063341794,1969
NYADJDMINCD,0.171498172,1969
SPADOTFRT,27.86885246,1969
SPPOPDPND,92.89099526,1969
SPPOPDPNDOL,15.70438799,1969
SPPOPDPNDYG,93.02832244,1969
SPDYNCBRTIN,74.18181818,1969
AGPRDCROPXD,7.413166096,1969
SPDYNCDRTIN,62.15429403,1969
SPDYNTFRTIN,76.30979499,1969
AGPRDFOODXD,5.938767982,1969
AGLNDTOTLK2,100,1969
SPDYNLE00FEIN,19.60784314,1969
SPDYNLE00MAIN,21.17647059,1969
SPDYNLE00IN,20.43010753,1969
AGPRDLVSKXD,5.179664432,1969
ITCELSETS,0,1969
ITCELSETSP2,0,1969
SPPOPTOTL,16.82769726,1969
SPPOP0014TOZS,94.65240642,1969
SPPOP1564TOZS,5.298013245,1969
SPPOP65UPTOZS,10,1969
ENPOPDNST,17.00226702,1969
SPPOPGROW,76.63551402,1969
ENURBLCTY,19.17725348,1969
ENURBLCTYURZS,61.76470588,1969
