indicator,value,year
SPRURTOTL,4.561403509,1963
SPRURTOTLZS,96.79300292,1963
SESECDURS,0,1963
SESECAGES,1,1963
AGSRFTOTLK2,1,1963
SPDYNTO65FEZS,9.453781513,1963
SPDYNTO65MAZS,11.30434783,1963
ITMLTMAIN,0.032242266,1963
ITMLTMAINP2,0.033522062,1963
SPURBTOTL,1.751313485,1963
SPURBTOTLINZS,3.206997085,1963
SPURBGROW,92.58241758,1963
NYADJDNGYCD,0.000416285,1964
NYADJDMINCD,0.162886321,1964
SPADOTFRT,84.74875582,1964
SPPOPDPND,99.33333333,1964
SPPOPDPNDOL,0.792079208,1964
SPPOPDPNDYG,99.3987976,1964
SPDYNCBRTIN,86.34920635,1964
AGPRDCROPXD,3.581933171,1964
SPDYNCDRTIN,27.56644085,1964
SPDYNTFRTIN,100,1964
AGPRDFOODXD,3.092798757,1964
AGLNDTOTLK2,1,1964
SPDYNLE00FEIN,16.29392971,1964
SPDYNLE00MAIN,16.30094044,1964
SPDYNLE00IN,16.19047619,1964
AGPRDLVSKXD,3.567755353,1964
ITCELSETS,0,1964
ITCELSETSP2,0,1964
SPPOPTOTL,5.588235294,1964
SPPOP0014TOZS,99.56709957,1964
SPPOP1564TOZS,0.546448087,1964
SPPOP65UPTOZS,0.613496933,1964
ENPOPDNST,6.348501872,1964
SPPOPGROW,87.66404199,1964
ENURBLCTY,8.384819064,1964
ENURBLCTYURZS,70.75718016,1964
SPPOPTOTLFEZS,100,1964
SEPRMDURS,1,1964
SEPRMAGES,1,1964
SPRURTOTL,8.421052632,1964
SPRURTOTLZS,95.62682216,1964
SESECDURS,0,1964
SESECAGES,1,1964
AGSRFTOTLK2,1,1964
SPDYNTO65FEZS,18.06722689,1964
SPDYNTO65MAZS,22.7826087,1964
ITMLTMAIN,0.043877927,1964
ITMLTMAINP2,0.045218971,1964
SPURBTOTL,2.802101576,1964
SPURBTOTLINZS,4.373177843,1964
SPURBGROW,87.63736264,1964
NYADJDNGYCD,0.001047253,1965
NYADJDMINCD,0.127998839,1965
SPADOTFRT,79.61149462,1965
SPPOPDPND,100,1965
SPPOPDPNDOL,0,1965
SPPOPDPNDYG,100,1965
SPDYNCBRTIN,82.53968254,1965
AGPRDCROPXD,5.223868084,1965
SPDYNCDRTIN,17.14434601,1965
SPDYNTFRTIN,100,1965
AGPRDFOODXD,4.261438475,1965
AGLNDTOTLK2,1,1965
SPDYNLE00FEIN,23.64217252,1965
SPDYNLE00MAIN,25.70532915,1965
SPDYNLE00IN,24.76190476,1965
AGPRDLVSKXD,4.337859281,1965
ITCELSETS,0,1965
ITCELSETSP2,0,1965
SPPOPTOTL,8.088235294,1965
SPPOP0014TOZS,100,1965
SPPOP1564TOZS,0,1965
SPPOP65UPTOZS,0,1965
ENPOPDNST,8.788048857,1965
SPPOPGROW,89.23884514,1965
ENURBLCTY,8.473080318,1965
ENURBLCTYURZS,65.01305483,1965
SPPOPTOTLFEZS,100,1965
SEPRMDURS,1,1965
SEPRMAGES,1,1965
SPRURTOTL,12.28070175,1965
SPRURTOTLZS,94.4606414,1965
SESECDURS,0,1965
SESECAGES,1,1965
AGSRFTOTLK2,1,1965
SPDYNTO65FEZS,26.68067227,1965
SPDYNTO65MAZS,34.08695652,1965
ITMLTMAIN,0.055988092,1965
ITMLTMAINP2,0.057187483,1965
SPURBTOTL,3.677758319,1965
SPURBTOTLINZS,5.539358601,1965
SPURBGROW,88.18681319,1965
NYADJDNGYCD,0.002609114,1966
NYADJDMINCD,0.097965562,1966
SPADOTFRT,74.47423342,1966
SPPOPDPND,99.77777778,1966
SPPOPDPNDOL,0.396039604,1966
SPPOPDPNDYG,99.7995992,1966
SPDYNCBRTIN,73.65079365,1966
AGPRDCROPXD,6.865802997,1966
SPDYNCDRTIN,13.65294424,1966
SPDYNTFRTIN,98.92473118,1966
AGPRDFOODXD,5.250287468,1966
AGLNDTOTLK2,1,1966
SPDYNLE00FEIN,31.94888179,1966
SPDYNLE00MAIN,35.73667712,1966
SPDYNLE00IN,33.96825397,1966
AGPRDLVSKXD,4.887933516,1966
ITCELSETS,0,1966
ITCELSETSP2,0,1966
SPPOPTOTL,11.02941176,1966
SPPOP0014TOZS,100,1966
SPPOP1564TOZS,0.546448087,1966
SPPOP65UPTOZS,0.204498978,1966
ENPOPDNST,11.63418701,1966
SPPOPGROW,100,1966
ENURBLCTY,8.120035305,1966
ENURBLCTYURZS,61.61879896,1966
SPPOPTOTLFEZS,100,1966
SEPRMDURS,1,1966
SEPRMAGES,1,1966
SPRURTOTL,18.24561404,1966
SPRURTOTLZS,95.04373178,1966
SESECDURS,0,1966
SESECAGES,1,1966
AGSRFTOTLK2,1,1966
SPDYNTO65FEZS,35.29411765,1966
SPDYNTO65MAZS,45.39130435,1966
ITMLTMAIN,0.06859211,1966
ITMLTMAINP2,0.069433899,1966
SPURBTOTL,4.203152364,1966
SPURBTOTLINZS,4.956268222,1966
SPURBGROW,20.6043956,1966
NYADJDNGYCD,0.006475249,1967
NYADJDMINCD,0.072111083,1967
SPADOTFRT,69.33697223,1967
SPPOPDPND,98.88888889,1967
SPPOPDPNDOL,1.98019802,1967
SPPOPDPNDYG,98.79759519,1967
SPDYNCBRTIN,70.15873016,1967
AGPRDCROPXD,7.139458816,1967
SPDYNCDRTIN,11.56852527,1967
SPDYNTFRTIN,96.77419355,1967
AGPRDFOODXD,5.430078194,1967
AGLNDTOTLK2,1,1967
SPDYNLE00FEIN,39.93610224,1967
SPDYNLE00MAIN,45.45454545,1967
SPDYNLE00IN,42.85714286,1967
AGPRDLVSKXD,5.217978056,1967
ITCELSETS,0,1967
ITCELSETSP2,0,1967
