0.0093850283075074138,1976
0.20295848001690614,2003
5.9360866750407396e-05,1962
9.9698529270379144e-05,1963
0.0094286063020390196,1974
0.036708430878825062,1986
0.049999719210965222,1987
0.072006606449426802,1984
0.07941486551980001,1985
0.043245130058566131,1982
0.050871279101597368,1983
0.03540109104287685,1980
0.039541000523379527,1981
0.00014936950746181806,1964
0.00021053334111324282,1965
0.0002858492430989325,1966
0.00037859171513213586,1967
0.0,1960
2.6602763799834145e-05,1961
0.03540109104287685,1988
0.050217609183623259,1989
0.14325662750860443,2001
1.0,2011
0.73417423335719667,2010
0.4443805697220094,2005
0.00049279291116838719,1968
0.0006334179440513583,1969
0.051960728964887543,1991
0.066777247105633958,1990
0.045424029785146487,1993
0.049999719210965222,1992
0.047820819484384866,1995
0.043463020031224167,1994
0.06939192677753038,1997
0.069609816750188416,1996
0.074839176093981274,1999
0.046077699703120589,1998
0.0086224134032042883,1975
0.010321955189936966,1978
0.0020617463264708405,1973
0.001282375980690126,1972
0.0010198099181988581,1971
0.00080658075303079039,1970
0.16025204537593118,2002
0.0098425972500892876,1977
0.16657085458301421,2000
0.55986225523076827,2006
0.61869254784843786,2007
0.26788969186900075,2004
0.026685492136555432,1979
0.90848621148362507,2008
0.53589435823838438,2009
0.018666071521097054,1976
0.089447740114512078,2003
0.00023066761648148846,1962
0.00037023004519458569,1963
0.0082831976181557115,1974
0.026400492261437109,1986
0.027103621419649841,1987
0.026634868647508018,1984
0.027806750577862572,1985
0.026166115875366196,1982
0.026634868647508018,1983
0.023822352014657086,1980
0.023587975628586177,1981
0.00052892882676503969,1964
0.00070938787655408844,1965
0.00091459089267567737,1966
0.0011479306887100817,1967
0.0,1960
0.00010793402447940283,1961
0.031088019982855319,1988
0.037416182406769909,1989
0.071400758387051955,2001
1.0,2011
0.81015512728256234,2010
0.25468309229450409,2005
0.0014132652895825252,1968
0.0017149817199091655,1969
0.045619355919251779,1991
0.043275592058542672,1990
0.034134913001777158,1993
0.04069745181176266,1992
0.035775547704273533,1995
0.030619267210713501,1994
0.043509968444613585,1997
0.038353687951053553,1996
0.060385068241719152,1999
0.070932005614910129,1998
0.011494154107327187,1975
0.013697292136393747,1978
0.0038769215600225919,1973
0.0028918214584897901,1972
0.0024481983255863274,1971
0.0020580685418479482,1970
0.073510145861690149,2002
0.014939486982569574,1977
0.072338263931335592,2000
0.37187128532995939,2006
0.46093431203690549,2007
0.12765109104407049,2004
0.017587940145170865,1979
0.75156103076483471,2008
0.46327807589761461,2009
0.024590163934426573,1976
0.76229508196721329,2003
0.70491803278688525,1962
0.63934426229508212,1963
0.073770491803278548,1974
0.57377049180327855,1986
0.61885245901639363,1987
0.48770491803278698,1984
0.52868852459016402,1985
0.39754098360655737,1982
0.4426229508196719,1983
0.23770491803278671,1980
0.31967213114754078,1981
0.57377049180327855,1964
0.51229508196721296,1965
0.44672131147540994,1966
0.38114754098360637,1967
0.70491803278688525,1960
0.70491803278688525,1961
0.6475409836065571,1988
0.67622950819672112,1989
0.87704918032786883,2001
0.26639344262295078,2011
0.30327868852459033,2010
0.59016393442622961,2005
0.32786885245901631,1968
0.27868852459016374,1969
0.72950819672131118,1991
0.70081967213114771,1990
0.80737704918032782,1993
0.7581967213114752,1992
0.90163934426229486,1995
0.85655737704918034,1994
1.0,1997
0.95081967213114749,1996
0.93852459016393441,1999
0.97131147540983598,1998
0.049180327868852562,1975
0.077868852459016605,1978
0.098360655737705124,1973
0.12295081967213112,1972
0.17622950819672115,1971
0.22540983606557372,1970
0.84836065573770481,2002
0.0,1977
0.90983606557377039,2000
0.50819672131147553,2006
0.42213114754098341,2007
0.67622950819672112,2004
0.1598360655737707,1979
0.38114754098360637,2008
0.34426229508196737,2009
0.72748815165876779,1976
0.11137440758293844,2003
0.98104265402843605,1962
0.9928909952606636,1963
0.79146919431279628,1974
0.52132701421800942,1986
0.50473933649289093,1987
0.54976303317535546,1984
0.53554502369668266,1985
0.57819905213270151,1982
0.56398104265402837,1983
0.61374407582938395,1980
0.59478672985782011,1981
1.0,1964
0.99763033175355464,1965
0.98815165876777256,1966
0.97393364928909965,1967
0.94312796208530791,1960
0.9620853080568722,1961
0.48578199052132698,1988
0.46445497630331772,1989
0.1398104265402845,2001
0.0,2011
0.014218009478673018,2010
0.085308056872037949,2005
0.95260663507109,1968
0.92890995260663511,1969
0.41706161137440778,1991
0.44312796208530808,1990
0.3601895734597157,1993
0.39099526066350709,1992
0.30094786729857825,1995
0.33175355450236965,1994
0.23933649289099529,1997
0.27014218009478685,1996
0.18246445497630337,1999
0.20853080568720389,1998
0.76066350710900488,1975
0.6635071090047393,1978
0.81990521327014232,1973
0.84834123222748803,1972
0.87677725118483407,1971
0.90284360189573476,1970
0.12559241706161148,2002
0.6943127962085307,1977
0.16113744075829392,2000
0.071090047393364927,2006
0.056872037914692072,2007
0.099526066350710957,2004
0.63744075829383895,1979
0.042654028436019058,2008
0.028436018957346036,2009
0.23094688221709006,1976
0.64203233256351022,2003
0.055427251732101668,1962
0.083140877598152502,1963
0.20785219399538113,1974
0.22401847575057732,1986
0.23325635103926093,1987
0.22170900692840645,1984
0.21939953810623561,1985
0.24018475750577367,1982
0.23094688221709006,1983
0.25635103926097003,1980
0.25173210161662812,1981
0.10623556581986142,1964
0.12471131639722864,1965
0.13856812933025395,1966
0.14549653579676672,1967
0.0,1960
0.027713625866050834,1961
0.24711316397228644,1988
0.26558891454965367,1989
0.56120092378752884,2001
1.0,2011
0.93071593533487285,2010
0.72748267898383379,2005
0.15242494226327949,1968
