0.25297054124849522,1976
0.27026789485200331,2003
1.2101987428889849e-05,1962
3.0101154754774325e-05,1963
0.15351075802832376,1974
0.22053800324191755,1986
0.1102673740195536,1987
0.40864672368006788,1984
0.39351153927699828,1985
0.63243123592545358,1982
0.42053865428247966,1983
0.43675492328576848,1980
0.67351245073378518,1981
6.9195979475402821e-05,1964
0.00015411131431276127,1965
0.00033855040950827876,1966
0.00073915861367309396,1967
0.0,1960
3.8152122300599581e-06,1961
0.1056187102386108,1988
0.1340512352243772,1989
0.24215969524630268,2001
0.61405279772172627,2011
0.49297132249716974,2010
0.53621470650593994,2005
0.0016092937285085234,1968
0.003499257814758956,1969
0.14378099662635049,1991
0.1621594348300778,1990
0.10507816793850118,1993
0.11242954321999211,1992
0.1034565410381723,1995
0.094807864236418266,1994
0.13080798142371944,1997
0.15026750422766599,1996
0.087780814334993101,1999
0.090807851215607013,1998
0.23351101844454863,1975
0.28756524845551135,1978
0.030807655903438386,1973
0.020537352201355472,1972
0.016520679515503005,1971
0.0076043263105189359,1970
0.17080811163183185,2002
0.26161921805024924,1977
0.2216190878421368,2000
0.54053904490681692,2006
0.60756629012041075,2007
0.42161973888269894,2004
0.32324104026274675,1979
1.0,2008
0.40648455447962933,2009
0.089840881272949813,1976
0.0074663402692778458,2003
0.086583000048959607,1962
0.085661174602203183,1963
0.25091799265605874,1974
0.023867809057527539,1986
0.044063647490820076,1987
0.069277845777233782,1984
0.067441860465116285,1985
0.25826193390452878,1982
0.37209302325581395,1983
1.0,1980
0.59241126070991434,1981
0.08474916358629131,1964
0.083846862484700121,1965
0.08295416794369645,1966
0.082070977674418608,1967
0.088456517821297431,1960
0.087514745544675643,1961
0.064259485924112611,1988
0.053855569155446759,1989
0.018604651162790697,2001
0.37576499388004897,2011
0.30966952264381886,2010
0.0762545899632803,2005
0.081197190489596088,1968
0.080332706279069771,1969
0.0,1991
0.036597307221542225,1990
0.0,1993
0.0,1992
0.0,1995
0.0,1994
0.0,1997
0.0,1996
0.013953488372093023,1999
0.010036719706242351,1998
0.076866585067319457,1975
0.10244798041615667,1978
0.17625458996328031,1973
0.095716034271725828,1972
0.078631251652386783,1971
0.079477425997552018,1970
0.016768665850673194,2002
0.10440636474908201,1977
0.019216646266829864,2000
0.12484700122399021,2006
0.14198286413708691,2007
0.012851897184822521,2004
0.35618115055079558,1979
0.33659730722154224,2008
0.16646266829865361,2009
0.61547161275729478,1976
0.15629947975571137,2003
0.8461886451029178,1962
0.87785568875819942,1963
0.7285681972404433,1974
0.29653924451481567,1986
0.27165799592852297,1987
0.34630174168740102,1984
0.32142049310110832,1985
0.39606423885998637,1982
0.37118299027369367,1983
0.45939832617054971,1980
0.42773128251526793,1981
0.90726080072381809,1964
0.93892784437909971,1965
0.96833295634471828,1966
1.0,1967
0.7466636507577471,1960
0.79642614793033251,1961
0.264872200859534,1988
0.26034833748020808,1989
0.16987106989368919,2001
0.0,2011
0.027143180275955671,2010
0.1314182311694187,2005
0.96833295634471828,1968
0.93666591268943666,1969
0.25130061072155624,1991
0.25582447410088216,1990
0.23320515720425244,1993
0.24677674734223026,1992
0.20832390861795971,1995
0.22189549875593759,1994
0.18344266003166704,1997
0.19701425016964486,1996
0.17665686496267813,1999
0.18118072834200405,1998
0.67201990499886899,1975
0.52499434517077581,1978
0.78511648948201762,1973
0.84392671341325476,1972
0.87559375706853648,1971
0.90499886903415505,1970
0.16760913820402623,2002
0.55666138882605742,1977
0.17439493327301514,2000
0.12010857272110383,2006
0.10812033476589006,2007
0.14272788961773356,2004
0.49332730151549425,1979
0.081203347658900693,2008
0.054060167382945029,2009
0.86842105263157898,1976
0.34868421052631599,2003
0.48684210526315819,1962
0.57894736842105277,1963
0.95394736842105243,1974
0.0,1986
0.0065789473684211451,1987
0.092105263157895093,1984
0.02631578947368458,1985
0.31578947368421073,1982
0.19078947368421087,1983
0.55921052631578938,1980
0.44078947368421062,1981
0.67105263157894746,1964
0.75657894736842091,1965
0.82236842105263142,1966
0.88815789473684192,1967
0.32894736842105254,1960
0.40131578947368424,1961
0.039473684210526404,1988
0.078947368421052808,1989
0.26315789473684204,2001
0.57894736842105277,2011
0.57236842105263164,2010
0.43421052631578949,2005
0.93421052631578949,1968
0.96710526315789469,1969
0.14473684210526333,1991
0.1184210526315792,1990
0.19078947368421087,1993
0.17105263157894743,1992
0.21710526315789497,1995
0.20394736842105268,1994
0.22368421052631612,1997
0.22368421052631612,1996
0.22368421052631612,1999
0.21710526315789497,1998
0.91447368421052655,1975
0.74342105263157909,1978
0.98684210526315774,1973
1.0,1972
1.0,1971
0.99342105263157887,1970
0.30263157894736847,2002
0.8092105263157896,1977
0.23684210526315794,2000
0.46710526315789475,2006
0.5,2007
0.38815789473684242,2004
0.65789473684210509,1979
0.53289473684210531,2008
0.55921052631578938,2009
0.43624161073825507,1976
0.63758389261744974,2003
0.053691275167785289,1962
0.087248322147651061,1963
0.39597315436241604,1974
0.23489932885906042,1986
0.24832214765100669,1987
0.26845637583892618,1984
0.24161073825503368,1985
0.36912751677852351,1982
0.31543624161073824,1983
0.44966442953020136,1980
0.41610738255033558,1981
0.12080536912751684,1964
0.14765100671140935,1965
0.18120805369127513,1966
0.21476510067114091,1967
0.0,1960
0.026845637583892523,1961
0.27516778523489943,1988
0.2953020134228187,1989
0.51677852348993292,2001
1.0,2011
0.97986577181208068,2010
0.7651006711409396,2005
0.24161073825503368,1968
0.26845637583892618,1969
0.33557046979865773,1991
0.31543624161073824,1990
0.35570469798657728,1993
0.34228187919463099,1992
